user_id,Gender,Age,fit preference,Height,Weight
4916,Male,41,looser,170,77
4917,Male,22,tighter,184,92
4918,Male,43,looser,166,77
4919,Male,44,tighter,183,92
4920,Male,34,looser,172,87
4921,Male,21,tighter,167,76
4922,Male,32,tighter,172,76
4923,Male,32,looser,173,87
4924,Male,45,perfect,162,66
4925,Male,42,looser,170,74
4926,Male,22,looser,176,87
4927,Male,43,tighter,176,82
4928,Male,32,looser,184,94
4929,Male,40,tighter,172,77
4930,Male,19,perfect,174,77
4931,Male,38,perfect,171,87
4932,Male,26,perfect,167,75
4933,Male,21,looser,173,80
4934,Male,47,looser,176,84
4935,Male,25,tighter,177,86
4936,Male,38,perfect,179,95
4937,Male,19,perfect,179,78
4938,Male,18,perfect,185,100
4939,Male,47,perfect,170,79
4940,Male,39,looser,178,82
4941,Male,46,looser,166,81
4942,Male,26,looser,163,69
4943,Male,35,perfect,162,69
4944,Male,21,looser,179,91
4945,Male,44,looser,172,80
4946,Male,23,looser,171,83
4947,Male,46,looser,172,78
4948,Male,47,looser,184,97
4949,Male,18,looser,165,65
4950,Male,39,tighter,171,79
4951,Male,43,perfect,174,76
4952,Male,41,tighter,178,91
4953,Male,27,looser,182,89
4954,Male,42,tighter,170,74
4955,Male,31,perfect,181,89
4956,Male,43,perfect,176,84
4957,Male,21,perfect,168,76
4958,Male,40,looser,169,78
4959,Male,36,tighter,167,76
4960,Male,43,perfect,187,98
4961,Male,18,looser,168,77
4962,Male,38,looser,177,88
4963,Male,26,perfect,178,87
4964,Male,43,perfect,182,92
4965,Male,35,tighter,171,75
4966,Male,48,looser,167,75
4967,Male,43,perfect,171,74
4968,Male,42,looser,175,82
4969,Male,41,perfect,168,85
4970,Male,27,looser,180,87
4971,Male,22,looser,175,81
4972,Male,28,perfect,166,72
4973,Male,24,looser,178,90
4974,Male,20,tighter,181,85
4975,Male,39,looser,173,78
4976,Male,31,looser,186,97
4977,Male,20,looser,183,95
4978,Male,40,looser,188,98
4979,Male,31,perfect,173,87
4980,Male,33,looser,165,77
4981,Male,34,looser,153,70
4982,Male,44,tighter,175,86
4983,Male,36,perfect,176,84
4984,Male,19,perfect,165,72
4985,Male,44,perfect,178,88
4986,Male,38,perfect,165,62
4987,Male,32,perfect,181,85
4988,Male,42,looser,184,101
4989,Male,46,looser,180,86
4990,Male,36,tighter,184,98
4991,Male,49,looser,175,79
4992,Male,39,tighter,175,82
4993,Male,20,tighter,181,91
4994,Male,48,looser,165,77
4995,Male,20,tighter,185,87
4996,Male,27,looser,174,79
4997,Male,27,perfect,175,71
4998,Male,23,looser,170,89
4999,Male,24,looser,181,83
5000,Male,36,looser,178,89
5001,Female,37,perfect,149,45
5002,Female,33,tighter,165,63
5003,Female,22,looser,160,58
5004,Female,48,looser,163,57
5005,Female,43,tighter,156,58
5006,Female,38,tighter,167,70
5007,Female,40,looser,159,51
5008,Female,33,looser,166,74
5009,Female,38,looser,157,50
5010,Female,49,perfect,161,46
5011,Female,24,perfect,172,74
5012,Female,29,perfect,156,47
5013,Female,45,looser,160,57
5014,Female,23,perfect,149,45
5015,Female,24,tighter,148,44
5016,Female,19,looser,154,57
5017,Female,25,perfect,178,68
5018,Female,35,looser,158,52
5019,Female,19,perfect,156,48
5020,Female,32,tighter,160,65
5021,Female,32,perfect,158,62
5022,Female,42,looser,157,55
5023,Female,27,perfect,168,70
5024,Female,19,looser,165,65
5025,Female,20,looser,167,66
5026,Female,35,perfect,163,59
5027,Female,49,perfect,143,38
5028,Female,41,tighter,159,62
5029,Female,26,perfect,156,61
5030,Female,35,looser,157,56
5031,Female,18,perfect,165,63
5032,Female,44,perfect,155,48
5033,Female,33,tighter,170,67
5034,Female,24,perfect,152,53
5035,Female,39,tighter,162,62
5036,Female,32,tighter,160,56
5037,Female,30,tighter,161,59
5038,Female,47,looser,153,58
5039,Female,24,perfect,161,57
5040,Female,31,tighter,154,49
5041,Female,40,tighter,171,65
5042,Female,44,looser,169,71
5043,Female,44,tighter,152,51
5044,Female,42,looser,162,59
5045,Female,35,tighter,161,58
5046,Female,30,looser,170,69
5047,Female,31,looser,168,62
5048,Female,21,looser,164,62
5049,Female,40,perfect,168,81
5050,Female,26,perfect,167,67
5051,Female,33,tighter,165,65
5052,Female,33,perfect,163,65
5053,Female,25,tighter,158,62
5054,Female,30,perfect,156,58
5055,Female,19,looser,154,52
5056,Female,25,looser,161,61
5057,Female,22,perfect,158,62
5058,Female,32,tighter,168,63
5059,Female,47,tighter,158,55
5060,Female,30,looser,169,65
5061,Female,30,looser,151,49
5062,Female,34,looser,163,71
5063,Female,42,looser,164,68
5064,Female,48,looser,155,63
5065,Female,18,tighter,167,66
5066,Female,18,tighter,162,59
5067,Female,35,looser,176,70
5068,Female,43,perfect,170,70
5069,Female,46,looser,161,64
5070,Female,28,looser,155,44
5071,Female,33,tighter,151,56
5072,Female,35,looser,162,60
5073,Female,28,tighter,153,53
5074,Female,49,tighter,157,65
5075,Female,47,looser,142,40
5076,Female,25,perfect,171,76
5077,Female,39,perfect,165,70
5078,Female,19,tighter,166,62
5079,Female,47,tighter,160,55
5080,Female,38,looser,149,46
5081,Female,49,looser,167,63
5082,Female,36,looser,156,60
5083,Female,19,looser,161,59
5084,Female,35,looser,151,52
5085,Female,42,looser,170,62
5086,Female,47,tighter,158,57
5087,Female,20,looser,165,60
5088,Female,35,looser,179,76
5089,Female,19,tighter,171,74
5090,Female,34,tighter,173,79
5091,Female,45,perfect,161,55
5092,Female,32,perfect,155,48
5093,Female,37,looser,179,72
5094,Female,42,perfect,165,61
5095,Female,34,tighter,155,55
5096,Female,29,perfect,157,64
5097,Female,41,perfect,166,64
5098,Female,39,perfect,157,50
5099,Female,24,looser,159,55
5100,Female,32,perfect,163,59
5101,Female,26,tighter,162,66
5102,Female,31,perfect,177,75
5103,Female,31,perfect,159,57
5104,Female,24,looser,182,79
5105,Female,22,tighter,157,60
5106,Female,23,tighter,167,62
5107,Female,30,tighter,152,47
5108,Female,25,tighter,163,65
5109,Female,32,perfect,157,53
5110,Female,18,tighter,164,61
5111,Female,49,looser,153,52
5112,Female,27,looser,155,57
5113,Female,35,perfect,167,66
5114,Female,33,tighter,154,52
5115,Female,24,looser,164,55
5116,Female,46,looser,160,58
5117,Female,41,tighter,162,64
5118,Female,19,tighter,158,59
5119,Female,43,perfect,156,48
5120,Female,29,looser,164,64
5121,Female,20,looser,166,65
5122,Female,19,looser,155,57
5123,Female,24,perfect,145,42
5124,Female,22,looser,143,43
5125,Female,23,looser,154,59
5126,Female,42,perfect,156,61
5127,Female,26,looser,157,56
5128,Female,20,tighter,169,69
5129,Female,45,tighter,165,63
5130,Female,36,perfect,161,72
5131,Female,38,tighter,164,63
5132,Female,34,tighter,155,60
5133,Female,26,tighter,158,52
5134,Female,41,tighter,165,63
5135,Female,47,looser,160,64
5136,Female,33,looser,160,59
5137,Female,40,perfect,160,60
5138,Female,28,perfect,167,62
5139,Female,39,looser,160,57
5140,Female,38,looser,159,54
5141,Female,19,looser,156,50
5142,Female,24,looser,161,56
5143,Female,43,perfect,157,54
5144,Female,27,tighter,172,72
5145,Female,19,tighter,168,73
5146,Female,35,tighter,158,53
5147,Female,40,looser,165,60
5148,Female,44,looser,165,55
5149,Female,20,perfect,162,54
5150,Female,37,tighter,162,67
5151,Female,26,perfect,162,58
5152,Female,33,tighter,151,52
5153,Female,31,perfect,163,63
5154,Female,27,looser,168,64
5155,Female,30,tighter,150,58
5156,Female,21,perfect,162,63
5157,Female,40,looser,158,54
5158,Female,18,tighter,166,63
5159,Female,27,perfect,165,71
5160,Female,26,perfect,157,54
5161,Female,42,looser,162,69
5162,Female,33,looser,163,60
5163,Female,45,perfect,147,50
5164,Female,42,looser,148,47
5165,Female,38,perfect,158,57
5166,Female,21,tighter,155,53
5167,Female,32,perfect,156,49
5168,Female,46,perfect,171,71
5169,Female,44,perfect,160,54
5170,Female,24,perfect,162,61
5171,Female,35,tighter,168,62
5172,Female,34,tighter,154,51
5173,Female,32,looser,158,56
5174,Female,33,perfect,167,72
5175,Female,32,looser,168,67
5176,Female,20,tighter,167,73
5177,Female,20,looser,157,46
5178,Female,40,looser,156,57
5179,Female,41,tighter,165,63
5180,Female,38,looser,165,61
5181,Female,23,looser,145,47
5182,Female,19,perfect,163,58
5183,Female,43,tighter,145,42
5184,Female,37,tighter,157,49
5185,Female,29,tighter,161,55
5186,Female,37,tighter,163,67
5187,Female,35,perfect,167,71
5188,Female,41,tighter,156,50
5189,Female,49,tighter,160,64
5190,Female,25,perfect,154,61
5191,Female,23,tighter,153,52
5192,Female,38,perfect,149,40
5193,Female,42,perfect,169,70
5194,Female,39,looser,168,71
5195,Female,32,looser,159,60
5196,Female,21,tighter,160,56
5197,Female,26,tighter,156,50
5198,Female,43,tighter,156,50
5199,Female,26,tighter,156,56
5200,Female,45,looser,163,58
5201,Female,31,looser,156,58
5202,Female,34,perfect,164,67
5203,Female,43,perfect,169,67
5204,Female,48,looser,170,79
5205,Female,20,looser,159,67
5206,Female,24,looser,163,55
5207,Female,22,looser,154,49
5208,Female,41,perfect,153,58
5209,Female,18,perfect,149,50
5210,Female,32,perfect,160,60
5211,Female,26,looser,156,50
5212,Female,26,tighter,155,52
5213,Female,40,tighter,160,63
5214,Female,39,perfect,157,53
5215,Female,18,looser,144,37
5216,Female,41,tighter,159,52
5217,Female,46,perfect,149,43
5218,Female,21,tighter,155,50
5219,Female,24,tighter,160,53
5220,Female,20,tighter,169,68
5221,Female,34,tighter,173,79
5222,Female,47,tighter,148,45
5223,Female,25,tighter,162,64
5224,Female,48,looser,163,63
5225,Female,23,tighter,163,61
5226,Female,25,perfect,169,72
5227,Female,19,perfect,159,66
5228,Female,40,perfect,163,60
5229,Female,21,looser,147,50
5230,Female,45,looser,149,47
5231,Female,22,perfect,168,66
5232,Female,26,perfect,166,59
5233,Female,44,tighter,155,54
5234,Female,49,perfect,164,66
5235,Female,37,looser,166,67
5236,Female,32,looser,160,58
5237,Female,22,tighter,164,63
5238,Female,33,perfect,160,65
5239,Female,24,perfect,157,59
5240,Female,23,perfect,164,62
5241,Female,31,looser,156,53
5242,Female,49,tighter,165,65
5243,Female,30,perfect,163,59
5244,Female,24,looser,159,53
5245,Female,39,tighter,162,67
5246,Female,27,looser,165,67
5247,Female,36,tighter,165,66
5248,Female,37,looser,163,70
5249,Female,47,tighter,158,55
5250,Female,32,perfect,171,69
5251,Female,27,looser,178,83
5252,Female,31,perfect,156,53
5253,Female,26,tighter,165,67
5254,Female,48,tighter,173,65
5255,Female,42,looser,163,64
5256,Female,48,tighter,161,58
5257,Female,35,looser,165,65
5258,Female,47,perfect,155,52
5259,Female,48,looser,164,59
5260,Female,41,tighter,166,71
5261,Female,46,tighter,166,58
5262,Female,49,tighter,159,58
5263,Female,46,tighter,156,50
5264,Female,26,perfect,161,57
5265,Female,29,perfect,154,57
5266,Female,28,looser,159,59
5267,Female,36,perfect,164,69
5268,Female,48,perfect,174,70
5269,Female,41,looser,173,81
5270,Female,44,tighter,167,79
5271,Female,41,tighter,155,59
5272,Female,28,looser,158,57
5273,Female,32,looser,162,65
5274,Female,37,perfect,166,67
5275,Female,18,looser,156,57
5276,Female,43,perfect,160,57
5277,Female,31,looser,160,57
5278,Female,49,perfect,169,65
5279,Female,38,perfect,151,51
5280,Female,43,looser,149,45
5281,Female,40,looser,162,58
5282,Female,18,tighter,156,46
5283,Female,34,tighter,167,66
5284,Female,42,perfect,178,73
5285,Female,35,perfect,159,52
5286,Female,23,looser,159,58
5287,Female,19,perfect,162,61
5288,Female,45,looser,171,71
5289,Female,42,tighter,162,69
5290,Female,22,looser,154,50
5291,Female,46,looser,158,57
5292,Female,38,perfect,161,58
5293,Female,21,tighter,154,51
5294,Female,48,looser,160,59
5295,Female,44,tighter,170,74
5296,Female,23,tighter,154,52
5297,Female,34,perfect,166,69
5298,Female,26,looser,174,74
5299,Female,18,perfect,170,69
5300,Female,26,looser,150,56
5301,Female,18,looser,145,47
5302,Female,42,looser,160,54
5303,Female,29,perfect,162,60
5304,Female,30,tighter,168,73
5305,Female,33,perfect,166,64
5306,Female,31,tighter,156,49
5307,Female,45,tighter,157,53
5308,Female,42,looser,154,59
5309,Female,36,looser,170,62
5310,Female,28,looser,148,40
5311,Female,35,tighter,158,60
5312,Female,38,perfect,154,54
5313,Female,45,looser,161,69
5314,Female,36,looser,157,50
5315,Female,49,tighter,151,54
5316,Female,24,perfect,156,55
5317,Female,30,perfect,158,57
5318,Female,43,tighter,153,59
5319,Female,38,looser,155,52
5320,Female,35,tighter,162,65
5321,Female,32,perfect,152,49
5322,Female,46,tighter,157,52
5323,Female,21,tighter,154,48
5324,Female,32,looser,154,49
5325,Female,26,perfect,169,59
5326,Female,24,looser,162,67
5327,Female,35,tighter,157,61
5328,Female,33,looser,164,60
5329,Female,41,looser,165,57
5330,Female,21,perfect,159,61
5331,Female,31,tighter,164,64
5332,Female,31,tighter,157,55
5333,Female,43,tighter,160,56
5334,Female,19,tighter,156,48
5335,Female,41,tighter,168,67
5336,Female,44,tighter,164,69
5337,Female,47,tighter,172,64
5338,Female,34,tighter,161,60
5339,Female,41,tighter,167,56
5340,Female,33,tighter,156,57
5341,Female,35,looser,154,49
5342,Female,22,tighter,156,51
5343,Female,21,looser,160,59
5344,Female,34,looser,172,72
5345,Female,24,looser,163,70
5346,Female,23,looser,140,39
5347,Female,31,looser,156,52
5348,Female,44,tighter,170,72
5349,Female,35,tighter,168,72
5350,Female,32,looser,165,57
5351,Female,24,tighter,155,54
5352,Female,49,looser,167,70
5353,Female,23,perfect,157,55
5354,Female,24,looser,170,69
5355,Female,30,perfect,156,57
5356,Female,43,tighter,160,63
5357,Female,24,perfect,159,56
5358,Female,38,perfect,157,53
5359,Female,20,tighter,159,54
5360,Female,28,looser,158,62
5361,Female,47,looser,141,31
5362,Female,39,tighter,154,56
5363,Female,18,looser,166,64
5364,Female,45,perfect,154,60
5365,Female,36,perfect,151,45
5366,Female,45,perfect,163,68
5367,Female,45,tighter,175,71
5368,Female,42,tighter,169,70
5369,Female,33,looser,163,60
5370,Female,31,perfect,162,68
5371,Female,38,perfect,169,69
5372,Female,22,perfect,166,75
5373,Female,39,looser,172,73
5374,Female,39,perfect,173,67
5375,Female,44,looser,171,74
5376,Female,46,tighter,156,45
5377,Female,18,perfect,152,50
5378,Female,36,tighter,159,48
5379,Female,39,looser,157,55
5380,Female,47,perfect,147,49
5381,Female,21,perfect,150,50
5382,Female,28,perfect,154,51
5383,Female,45,perfect,151,50
5384,Female,30,looser,161,60
5385,Female,43,perfect,159,53
5386,Female,23,tighter,165,63
5387,Female,29,looser,146,42
5388,Female,42,tighter,177,73
5389,Female,34,tighter,159,60
5390,Female,41,looser,151,49
5391,Female,39,looser,163,70
5392,Female,47,looser,159,65
5393,Female,23,tighter,161,53
5394,Female,49,looser,177,77
5395,Female,45,tighter,152,42
5396,Female,25,tighter,158,59
5397,Female,41,perfect,163,61
5398,Female,37,tighter,158,58
5399,Female,45,tighter,159,59
5400,Female,23,tighter,158,57
5401,Female,46,looser,152,51
5402,Female,47,tighter,157,55
5403,Female,25,looser,163,64
5404,Female,21,looser,168,59
5405,Female,24,tighter,164,56
5406,Female,26,tighter,163,63
5407,Female,40,perfect,176,70
5408,Female,23,perfect,157,57
5409,Female,34,perfect,163,60
5410,Female,40,looser,169,74
5411,Female,36,tighter,164,66
5412,Female,47,tighter,161,61
5413,Female,41,tighter,168,68
5414,Female,43,tighter,168,64
5415,Female,36,looser,156,57
5416,Female,37,looser,164,56
5417,Female,46,tighter,177,82
5418,Female,48,looser,155,53
5419,Female,39,looser,160,62
5420,Female,38,perfect,168,60
5421,Female,23,looser,164,57
5422,Female,35,tighter,160,56
5423,Female,20,looser,157,60
5424,Female,28,tighter,170,80
5425,Female,44,tighter,150,54
5426,Female,47,perfect,155,51
5427,Female,39,perfect,147,45
5428,Female,43,looser,161,58
5429,Female,46,tighter,163,63
5430,Female,19,looser,165,64
5431,Female,44,looser,168,66
5432,Female,43,perfect,166,65
5433,Female,36,perfect,161,51
5434,Female,26,tighter,156,53
5435,Female,18,looser,150,62
5436,Female,25,tighter,156,52
5437,Female,32,perfect,159,60
5438,Female,34,looser,174,69
5439,Female,42,perfect,164,64
5440,Female,40,looser,153,45
5441,Female,49,looser,164,60
5442,Female,37,tighter,158,59
5443,Female,38,perfect,158,52
5444,Female,35,perfect,164,66
5445,Female,38,tighter,165,66
5446,Female,43,tighter,157,57
5447,Female,42,tighter,168,72
5448,Female,34,looser,158,56
5449,Female,41,perfect,167,63
5450,Female,44,perfect,154,52
5451,Female,18,perfect,159,54
5452,Female,47,tighter,161,64
5453,Female,23,looser,160,56
5454,Female,49,tighter,157,59
5455,Female,42,looser,162,67
5456,Female,22,tighter,156,53
5457,Female,43,tighter,164,63
5458,Female,36,perfect,157,53
5459,Female,19,perfect,162,63
5460,Female,33,perfect,165,67
5461,Female,47,perfect,163,51
5462,Female,43,looser,165,63
5463,Female,39,tighter,145,42
5464,Female,25,tighter,160,57
5465,Female,29,tighter,169,72
5466,Female,41,perfect,162,60
5467,Female,48,perfect,153,53
5468,Female,43,looser,165,62
5469,Female,23,looser,161,60
5470,Female,40,perfect,165,67
5471,Female,20,looser,160,63
5472,Female,27,tighter,166,68
5473,Female,20,looser,153,50
5474,Female,31,looser,153,50
5475,Female,30,tighter,169,59
5476,Female,33,tighter,160,58
5477,Female,42,perfect,173,75
5478,Female,35,perfect,161,61
5479,Female,28,looser,154,53
5480,Female,48,tighter,155,53
5481,Female,18,looser,164,69
5482,Female,47,looser,160,62
5483,Female,37,tighter,163,63
5484,Female,34,perfect,158,69
5485,Female,24,tighter,170,72
5486,Female,40,perfect,162,61
5487,Female,24,looser,163,64
5488,Female,32,perfect,153,55
5489,Female,39,looser,163,59
5490,Female,35,tighter,167,67
5491,Female,30,perfect,156,52
5492,Female,39,perfect,161,67
5493,Female,40,tighter,159,56
5494,Female,40,looser,173,70
5495,Female,49,tighter,161,64
5496,Female,23,looser,158,62
5497,Female,21,perfect,165,61
5498,Female,47,tighter,166,66
5499,Female,33,perfect,167,70
5500,Female,33,tighter,168,66
5501,Female,21,looser,166,64
5502,Female,23,looser,163,62
5503,Female,37,looser,164,67
5504,Female,37,tighter,165,62
5505,Female,23,tighter,157,63
5506,Female,18,tighter,163,63
5507,Female,24,perfect,164,67
5508,Female,31,tighter,169,78
5509,Female,20,looser,162,64
5510,Female,41,looser,164,60
5511,Female,25,looser,168,76
5512,Female,32,looser,154,53
5513,Female,40,tighter,158,58
5514,Female,29,looser,159,55
5515,Female,45,looser,153,54
5516,Female,49,looser,159,65
5517,Female,25,looser,170,74
5518,Female,20,looser,150,55
5519,Female,46,perfect,161,60
5520,Female,31,tighter,167,76
5521,Female,40,tighter,159,47
5522,Female,41,perfect,162,58
5523,Female,23,looser,178,73
5524,Female,26,perfect,173,77
5525,Female,23,tighter,152,51
5526,Female,30,tighter,148,43
5527,Female,27,tighter,155,61
5528,Female,38,perfect,161,60
5529,Female,47,perfect,166,57
5530,Female,29,perfect,156,58
5531,Female,48,looser,157,59
5532,Female,37,looser,161,54
5533,Female,25,tighter,170,74
5534,Female,25,looser,163,64
5535,Female,30,perfect,163,58
5536,Female,47,looser,170,74
5537,Female,30,looser,159,64
5538,Female,47,tighter,165,72
5539,Female,26,looser,167,68
5540,Female,37,tighter,163,54
5541,Female,42,looser,159,62
5542,Female,24,tighter,160,67
5543,Female,30,tighter,160,59
5544,Female,24,tighter,164,68
5545,Female,37,tighter,154,53
5546,Female,18,tighter,164,63
5547,Female,48,tighter,160,54
5548,Female,35,tighter,160,62
5549,Female,28,perfect,163,67
5550,Female,18,tighter,160,61
5551,Female,29,looser,154,50
5552,Female,22,looser,153,53
5553,Female,27,looser,168,68
5554,Female,37,tighter,171,73
5555,Female,30,tighter,160,54
5556,Female,41,tighter,171,78
5557,Female,34,looser,166,71
5558,Female,37,tighter,149,51
5559,Female,44,looser,169,67
5560,Female,45,perfect,170,65
5561,Female,25,tighter,157,58
5562,Female,43,tighter,165,58
5563,Female,41,looser,165,68
5564,Female,21,tighter,156,61
5565,Female,19,looser,168,69
5566,Female,18,perfect,159,51
5567,Female,44,tighter,176,75
5568,Female,43,looser,160,52
5569,Female,28,tighter,165,63
5570,Female,42,looser,154,57
5571,Female,28,perfect,166,69
5572,Female,22,looser,160,69
5573,Female,35,tighter,160,59
5574,Female,25,looser,163,64
5575,Female,29,perfect,161,63
5576,Female,37,perfect,157,56
5577,Female,31,looser,170,68
5578,Female,47,perfect,163,65
5579,Female,41,looser,167,66
5580,Female,30,tighter,162,56
5581,Female,19,looser,171,77
5582,Female,41,looser,169,73
5583,Female,24,looser,158,56
5584,Female,42,tighter,175,78
5585,Female,20,tighter,163,58
5586,Female,43,tighter,165,69
5587,Female,37,tighter,160,59
5588,Female,30,tighter,159,64
5589,Female,36,perfect,156,56
5590,Female,20,tighter,158,59
5591,Female,45,tighter,167,62
5592,Female,45,tighter,159,56
5593,Female,46,looser,157,61
5594,Female,29,perfect,162,58
5595,Female,28,perfect,155,54
5596,Female,35,perfect,159,60
5597,Female,33,perfect,159,60
5598,Female,27,looser,166,67
5599,Female,26,perfect,160,57
5600,Female,45,tighter,161,61
5601,Female,35,looser,171,76
5602,Female,42,tighter,151,42
5603,Female,43,looser,162,62
5604,Female,30,looser,162,58
5605,Female,48,looser,173,78
5606,Female,39,tighter,153,41
5607,Female,38,perfect,160,49
5608,Female,20,tighter,165,72
5609,Female,48,looser,157,59
5610,Female,35,perfect,167,75
5611,Female,36,perfect,161,64
5612,Female,39,looser,148,47
5613,Female,22,tighter,158,66
5614,Female,22,looser,157,60
5615,Female,35,perfect,165,73
5616,Female,36,perfect,162,56
5617,Female,33,tighter,156,56
5618,Female,46,perfect,160,60
5619,Female,34,looser,155,62
5620,Female,41,perfect,158,59
5621,Female,42,looser,160,57
5622,Female,29,tighter,165,65
5623,Female,39,tighter,172,81
5624,Female,47,looser,154,52
5625,Female,24,perfect,157,55
5626,Female,36,perfect,172,72
5627,Female,45,perfect,163,71
5628,Female,21,tighter,164,65
5629,Female,40,perfect,155,53
5630,Female,49,perfect,175,78
5631,Female,31,looser,151,47
5632,Female,22,perfect,162,59
5633,Female,30,perfect,161,56
5634,Female,41,tighter,168,73
5635,Female,46,tighter,163,66
5636,Female,44,perfect,171,69
5637,Female,45,looser,161,68
5638,Female,34,looser,157,60
5639,Female,48,perfect,165,62
5640,Female,36,perfect,169,68
5641,Female,39,looser,162,65
5642,Female,32,perfect,169,70
5643,Female,39,perfect,162,61
5644,Female,39,looser,168,65
5645,Female,39,perfect,165,65
5646,Female,46,looser,148,51
5647,Female,25,looser,159,64
5648,Female,20,perfect,154,55
5649,Female,24,perfect,153,47
5650,Female,20,looser,165,61
5651,Female,35,tighter,168,64
5652,Female,49,perfect,160,58
5653,Female,19,tighter,167,61
5654,Female,26,perfect,157,50
5655,Female,36,looser,162,66
5656,Female,48,looser,149,40
5657,Female,37,looser,166,68
5658,Female,29,looser,168,62
5659,Female,35,perfect,166,64
5660,Female,36,looser,173,69
5661,Female,39,tighter,171,72
5662,Female,26,looser,173,75
5663,Female,35,looser,174,84
5664,Female,42,looser,162,62
5665,Female,21,perfect,169,64
5666,Female,35,perfect,173,77
5667,Female,28,perfect,172,73
5668,Female,34,perfect,176,79
5669,Female,18,tighter,163,65
5670,Female,40,tighter,165,55
5671,Female,40,tighter,154,58
5672,Female,38,perfect,169,72
5673,Female,26,perfect,166,64
5674,Female,35,perfect,165,66
5675,Female,26,perfect,168,74
5676,Female,47,looser,165,60
5677,Female,44,looser,161,52
5678,Female,29,looser,169,66
5679,Female,37,tighter,164,66
5680,Female,40,perfect,154,51
5681,Female,44,looser,162,63
5682,Female,43,looser,154,52
5683,Female,28,tighter,164,63
5684,Female,34,looser,167,68
5685,Female,45,looser,159,57
5686,Female,40,perfect,161,51
5687,Female,20,looser,158,54
5688,Female,24,tighter,179,73
5689,Female,18,tighter,159,53
5690,Female,21,perfect,171,75
5691,Female,19,looser,151,49
5692,Female,47,looser,161,58
5693,Female,49,looser,161,63
5694,Female,21,tighter,168,64
5695,Female,31,perfect,156,60
5696,Female,28,perfect,159,61
5697,Female,37,perfect,157,49
5698,Female,24,looser,168,61
5699,Female,27,perfect,162,60
5700,Female,19,tighter,160,61
5701,Female,46,perfect,162,64
5702,Female,21,looser,169,68
5703,Female,30,looser,167,67
5704,Female,41,perfect,163,73
5705,Female,41,tighter,156,53
5706,Female,45,perfect,169,74
5707,Female,49,looser,152,55
5708,Female,45,looser,165,60
5709,Female,35,perfect,158,61
5710,Female,33,perfect,155,51
5711,Female,39,perfect,161,62
5712,Female,25,perfect,154,46
5713,Female,27,looser,163,73
5714,Female,26,looser,166,65
5715,Female,28,tighter,171,76
5716,Female,32,looser,157,65
5717,Female,37,tighter,146,44
5718,Female,33,looser,168,71
5719,Female,31,looser,166,78
5720,Female,36,tighter,148,41
5721,Female,39,perfect,168,78
5722,Female,21,looser,149,46
5723,Female,28,perfect,172,66
5724,Female,44,looser,173,74
5725,Female,36,perfect,162,67
5726,Female,24,tighter,165,63
5727,Female,31,perfect,152,49
5728,Female,32,tighter,155,55
5729,Female,39,tighter,175,75
5730,Female,49,tighter,169,68
5731,Female,35,perfect,156,58
5732,Female,27,tighter,168,77
5733,Female,32,looser,142,42
5734,Female,20,perfect,172,78
5735,Female,38,perfect,160,62
5736,Female,41,perfect,156,45
5737,Female,25,looser,174,79
5738,Female,19,perfect,156,55
5739,Female,29,tighter,173,77
5740,Female,31,looser,166,66
5741,Female,19,tighter,142,36
5742,Female,47,looser,171,79
5743,Female,49,looser,162,65
5744,Female,38,tighter,164,62
5745,Female,20,perfect,155,58
5746,Female,24,looser,161,62
5747,Female,24,tighter,148,45
5748,Female,21,perfect,173,71
5749,Female,21,looser,161,66
5750,Female,47,looser,168,66
5751,Female,24,tighter,151,58
5752,Female,42,looser,162,62
5753,Female,21,looser,157,68
5754,Female,21,looser,172,69
5755,Female,39,perfect,151,59
5756,Female,48,tighter,159,55
5757,Female,27,looser,167,64
5758,Female,41,perfect,154,59
5759,Female,36,tighter,171,71
5760,Female,39,looser,159,51
5761,Female,46,looser,160,57
5762,Female,41,perfect,171,73
5763,Female,30,looser,158,57
5764,Female,27,looser,160,63
5765,Female,42,perfect,158,53
5766,Female,45,looser,154,54
5767,Female,31,looser,157,52
5768,Female,47,perfect,153,52
5769,Female,37,looser,157,59
5770,Female,37,tighter,163,63
5771,Female,45,tighter,165,66
5772,Female,25,perfect,169,68
5773,Female,39,tighter,152,48
5774,Female,18,tighter,168,76
5775,Female,44,tighter,172,67
5776,Female,34,tighter,150,45
5777,Female,41,tighter,175,74
5778,Female,34,tighter,169,62
5779,Female,44,tighter,162,65
5780,Female,48,looser,160,61
5781,Female,26,looser,159,62
5782,Female,35,perfect,164,71
5783,Female,48,perfect,161,63
5784,Female,45,perfect,161,53
5785,Female,47,tighter,163,54
5786,Female,41,looser,153,47
5787,Female,26,tighter,164,55
5788,Female,33,tighter,168,64
5789,Female,44,looser,163,63
5790,Female,22,perfect,165,66
5791,Female,45,looser,158,59
5792,Female,22,perfect,153,57
5793,Female,35,tighter,163,60
5794,Female,40,perfect,168,67
5795,Female,22,tighter,175,75
5796,Female,49,looser,157,52
5797,Female,32,looser,157,53
5798,Female,24,looser,155,62
5799,Female,24,tighter,164,56
5800,Female,21,perfect,162,63
5801,Female,31,tighter,168,72
5802,Female,32,tighter,164,67
5803,Female,40,tighter,163,61
5804,Female,36,perfect,172,68
5805,Female,43,tighter,161,65
5806,Female,19,tighter,175,75
5807,Female,38,looser,171,65
5808,Female,35,tighter,153,49
5809,Female,35,perfect,152,52
