user_id,product_id,fit_preferences,weight,height,size_1,percentage_1,size_2,percentage_2
1310,2,perfect,75,166,M,95%,L,43%
1310,8,perfect,75,166,M,93%,L,38%
1310,9,perfect,75,166,M,95%,L,43%
1311,6,looser,68,172,M,91%,L,48%
1311,4,looser,68,172,M,89%,L,42%
1311,3,looser,68,172,M,91%,L,49%
1313,5,looser,73,167,M,75%,L,58%
1313,9,looser,73,167,M,77%,L,63%
1317,9,tighter,82,175,M,90%,L,49%
1317,1,tighter,82,175,M,90%,L,47%
1317,5,tighter,82,175,M,90%,L,44%
1321,3,tighter,79,172,M,96%,S,42%
1321,1,tighter,79,172,M,97%,S,40%
1321,0,tighter,79,172,M,96%,S,39%
1322,2,tighter,83,179,M,80%,L,60%
1322,3,tighter,83,179,M,81%,L,60%
1322,1,tighter,83,179,M,79%,L,55%
1325,3,tighter,80,173,M,95%,L,43%
1325,2,tighter,80,173,M,95%,L,43%
1325,4,tighter,80,173,M,95%,L,37%
1333,3,looser,70,167,M,90%,L,49%
1340,4,looser,67,155,M,87%,S,44%
1340,1,looser,67,155,M,88%,S,50%
1340,5,looser,67,155,M,87%,S,46%
1341,4,tighter,71,173,M,75%,S,56%
1341,3,tighter,71,173,M,78%,S,63%
1341,6,tighter,71,173,M,77%,S,62%
1352,0,perfect,76,169,M,90%,L,45%
1352,1,perfect,76,169,M,91%,L,47%
1352,2,perfect,76,169,M,91%,L,49%
1357,7,looser,69,162,M,96%,L,41%
1357,3,looser,69,162,M,96%,L,43%
1357,0,looser,69,162,M,96%,L,39%
1358,7,tighter,77,167,M,89%,S,48%
1358,5,tighter,77,167,M,89%,S,45%
1358,8,tighter,77,167,M,86%,S,45%
1365,8,perfect,79,164,M,84%,L,46%
1365,2,perfect,79,164,M,88%,L,52%
1365,0,perfect,79,164,M,87%,L,48%
1371,5,perfect,80,167,M,77%,L,56%
1371,9,perfect,80,167,M,79%,L,61%
1377,0,looser,70,165,M,92%,L,43%
1377,5,looser,70,165,M,92%,L,42%
1377,8,looser,70,165,M,89%,L,41%
1381,2,tighter,79,164,M,92%,S,48%
1381,0,tighter,79,164,M,90%,S,45%
1381,4,tighter,79,164,M,90%,S,41%
1384,3,perfect,79,173,M,71%,L,69%
1384,4,perfect,79,173,M,66%,L,64%
1388,5,perfect,79,173,M,68%,L,65%
1388,4,perfect,79,173,M,66%,L,64%
1389,7,perfect,78,170,M,82%,L,56%
1389,5,perfect,78,170,M,81%,L,52%
1389,9,perfect,78,170,M,82%,L,58%
1390,2,perfect,79,173,M,71%,L,69%
1390,6,perfect,79,173,M,71%,L,69%
1390,3,perfect,79,173,M,71%,L,69%
1396,8,looser,74,164,M,73%,L,57%
1396,0,looser,74,164,M,76%,L,59%
1402,8,perfect,70,162,M,80%,S,50%
1402,5,perfect,70,162,M,83%,S,50%
1407,2,perfect,76,169,M,91%,L,49%
1407,4,perfect,76,169,M,90%,L,41%
1412,2,perfect,77,177,M,73%,L,68%
1412,4,perfect,77,177,M,68%,L,62%
1415,0,tighter,73,171,M,80%,S,54%
1415,2,tighter,73,171,M,83%,S,58%
1416,6,tighter,79,171,M,96%,S,42%
1416,8,tighter,79,171,M,94%,S,37%
1421,8,perfect,73,168,M,95%,L,37%
1421,9,perfect,73,168,M,96%,L,37%
1425,1,tighter,73,171,M,82%,S,56%
1425,4,tighter,73,171,M,80%,S,50%
1427,0,tighter,83,174,M,88%,L,47%
1427,2,tighter,83,174,M,89%,L,51%
1437,7,perfect,77,171,M,85%,L,53%
1437,8,perfect,77,171,M,80%,L,49%
1449,6,tighter,83,164,M,97%,L,41%
1449,8,tighter,83,164,M,95%,L,37%
1455,1,tighter,82,170,M,95%,L,42%
1455,9,tighter,82,170,M,95%,L,44%
1464,1,looser,72,164,M,87%,L,51%
1473,6,tighter,75,172,M,84%,S,54%
1483,2,tighter,81,174,M,93%,L,46%
1483,3,tighter,81,174,M,93%,L,46%
1489,3,tighter,77,165,M,87%,S,54%
1489,2,tighter,77,165,M,87%,S,53%
1495,6,tighter,81,179,M,91%,L,47%
1495,4,tighter,81,179,M,86%,L,45%
1497,3,tighter,85,176,M,78%,L,63%
1497,7,tighter,85,176,M,77%,L,61%
1499,1,tighter,83,169,M,94%,L,43%
1499,2,tighter,83,169,M,94%,L,45%
1501,7,tighter,76,172,M,92%,S,45%
1510,9,tighter,82,172,M,93%,L,46%
1511,4,tighter,83,172,M,90%,L,41%
1516,8,looser,66,157,M,83%,S,47%
1517,2,perfect,71,164,M,91%,S,48%
1517,4,perfect,71,164,M,90%,S,41%
1530,1,looser,68,165,M,96%,L,41%
1530,2,looser,68,165,M,96%,L,43%
1533,3,tighter,78,169,M,93%,S,46%
1536,4,tighter,81,169,M,96%,L,36%
1536,3,tighter,81,169,M,96%,L,42%
1537,5,perfect,72,161,M,89%,S,44%
1537,3,perfect,72,161,M,90%,S,50%
1542,9,tighter,73,167,M,74%,S,66%
1542,3,tighter,73,167,M,74%,S,67%
1543,3,looser,72,169,M,79%,L,62%
1543,2,looser,72,169,M,78%,L,62%
1549,9,tighter,77,164,M,83%,S,50%
1549,8,tighter,77,164,M,81%,S,49%
1552,6,tighter,76,171,M,92%,S,47%
1552,7,tighter,76,171,M,91%,S,46%
1554,4,tighter,86,174,M,73%,L,57%
1557,4,tighter,79,179,M,92%,L,39%
1557,3,tighter,79,179,M,93%,L,47%
1563,0,tighter,75,172,M,89%,S,45%
1563,2,tighter,75,172,M,91%,S,49%
1567,4,perfect,73,169,M,96%,L,36%
1567,2,perfect,73,169,M,96%,L,42%
1568,2,tighter,81,178,M,89%,L,51%
1568,0,tighter,81,178,M,88%,L,46%
1570,1,perfect,74,167,M,96%,L,41%
1570,8,perfect,74,167,M,94%,L,37%
1571,3,looser,68,167,M,95%,L,44%
1571,4,looser,68,167,M,94%,L,37%
1575,8,tighter,87,175,M,65%,L,63%
1575,1,tighter,87,175,M,70%,L,68%
1579,4,tighter,81,175,M,91%,L,40%
1579,9,tighter,81,175,M,92%,L,47%
1583,5,tighter,84,177,M,78%,L,55%
1583,1,tighter,84,177,M,80%,L,58%
1587,3,perfect,78,168,M,86%,L,55%
1587,8,perfect,78,168,M,82%,L,48%
1588,8,tighter,82,173,M,89%,L,41%
1588,4,tighter,82,173,M,91%,L,40%
1594,3,tighter,78,167,M,92%,S,48%
1597,8,perfect,71,169,M,92%,S,39%
1597,6,perfect,71,169,M,95%,S,43%
1598,7,tighter,75,165,M,78%,S,60%
1598,8,tighter,75,165,M,74%,S,56%
1601,0,tighter,76,170,M,89%,S,45%
1603,2,tighter,78,165,M,90%,S,50%
1603,1,tighter,78,165,M,90%,S,48%
1604,3,tighter,81,184,M,79%,L,61%
1604,6,tighter,81,184,M,79%,L,60%
1606,9,tighter,80,169,M,96%,S,42%
1606,3,tighter,80,169,M,96%,S,43%
1608,7,tighter,73,172,M,84%,S,55%
1608,0,tighter,73,172,M,82%,S,52%
1609,9,perfect,78,173,M,76%,L,64%
1613,8,tighter,75,171,M,85%,S,45%
1615,6,perfect,76,166,M,94%,L,45%
1616,7,tighter,77,174,M,95%,S,42%
1616,1,tighter,77,174,M,95%,S,42%
1618,1,tighter,83,175,M,87%,L,51%
1618,6,tighter,83,175,M,91%,L,47%
1621,5,perfect,75,173,M,88%,L,45%
1621,2,perfect,75,173,M,89%,L,51%
1624,6,perfect,70,165,M,89%,S,50%
1625,8,perfect,76,171,M,85%,L,45%
1629,5,tighter,78,174,M,96%,S,37%
1629,7,tighter,78,174,M,96%,S,40%
1630,9,tighter,80,172,M,96%,L,43%
1639,8,tighter,79,172,M,95%,S,37%
1639,2,tighter,79,172,M,97%,S,42%
1642,5,perfect,79,170,M,75%,L,58%
1642,9,perfect,79,170,M,78%,L,62%
1644,4,perfect,71,167,M,93%,S,38%
1644,1,perfect,71,167,M,94%,S,44%
1645,5,perfect,77,163,M,94%,L,40%
1645,3,perfect,77,163,M,94%,L,45%
1650,4,tighter,73,166,M,68%,S,63%
1650,5,tighter,73,166,M,68%,S,65%
1651,8,looser,69,171,M,85%,L,45%
1651,1,looser,69,171,M,89%,L,49%
1653,2,tighter,84,171,M,90%,L,50%
1653,3,tighter,84,171,M,90%,L,50%
1659,9,tighter,72,168,M,68%,S,65%
1659,7,tighter,72,168,M,70%,S,68%
1661,1,perfect,76,172,M,87%,L,51%
1661,3,perfect,76,172,M,87%,L,53%
1662,4,tighter,84,178,M,74%,L,56%
1662,9,tighter,84,178,M,78%,L,62%
1667,8,perfect,78,174,M,69%,L,61%
1677,0,perfect,78,169,M,83%,L,52%
1677,4,perfect,78,169,M,81%,L,49%
1679,4,perfect,73,168,M,96%,L,36%
1679,1,perfect,73,168,M,97%,L,40%
1680,6,perfect,70,167,M,86%,S,53%
1680,0,perfect,70,167,M,91%,S,44%
1681,9,perfect,71,163,M,89%,S,50%
1681,7,perfect,71,163,M,90%,S,48%
1682,8,looser,69,167,M,90%,L,41%
1682,1,looser,69,167,M,93%,L,44%
1690,7,looser,69,160,M,96%,S,41%
1694,3,tighter,85,169,M,90%,L,50%
1698,3,tighter,82,173,M,92%,L,47%
1704,7,tighter,83,172,M,91%,L,46%
1705,5,tighter,75,173,M,91%,S,43%
1705,4,tighter,75,173,M,91%,S,40%
1707,3,perfect,73,169,M,96%,L,43%
1707,0,perfect,73,169,M,96%,L,39%
1708,2,perfect,81,165,M,78%,L,63%
1708,6,perfect,81,165,M,84%,L,55%
1709,3,tighter,78,173,M,96%,S,43%
1709,2,tighter,78,173,M,96%,S,42%
1711,5,tighter,75,175,M,93%,S,41%
1714,3,tighter,77,175,M,96%,S,43%
1714,4,tighter,77,175,M,96%,S,36%
1715,9,perfect,81,167,M,74%,L,66%
1715,8,perfect,81,167,M,69%,L,61%
1720,7,perfect,72,164,M,93%,S,44%
1720,4,perfect,72,164,M,93%,S,39%
1723,9,tighter,78,171,M,95%,S,44%
1723,4,tighter,78,171,M,95%,S,37%
1726,6,tighter,79,172,M,97%,S,41%
1726,0,tighter,79,172,M,96%,S,39%
1728,5,tighter,75,166,M,79%,S,54%
1732,8,perfect,76,168,M,89%,L,42%
1732,5,perfect,76,168,M,91%,L,42%
1733,7,tighter,78,171,M,95%,S,42%
1733,9,tighter,78,171,M,95%,S,44%
1735,0,perfect,77,167,M,90%,L,45%
1735,3,perfect,77,167,M,90%,L,49%
1736,6,tighter,83,174,M,89%,L,50%
1739,5,tighter,81,171,M,95%,L,39%
1739,9,tighter,81,171,M,95%,L,43%
1741,9,perfect,78,169,M,84%,L,56%
1741,1,perfect,78,169,M,84%,L,54%
1743,6,tighter,82,175,M,91%,L,49%
1743,7,tighter,82,175,M,90%,L,47%
1746,2,perfect,74,171,M,94%,L,46%
1746,6,perfect,74,171,M,94%,L,45%
1747,9,tighter,86,173,M,80%,L,61%
1747,1,tighter,86,173,M,79%,L,59%
1752,9,perfect,75,164,M,96%,L,42%
1758,4,tighter,80,173,M,95%,L,37%
1759,6,tighter,85,178,M,74%,L,66%
1759,5,tighter,85,178,M,71%,L,62%
1762,7,perfect,68,160,M,70%,S,68%
1762,5,perfect,68,160,M,67%,S,65%
1763,9,tighter,78,169,M,93%,S,45%
1763,2,tighter,78,169,M,94%,S,45%
1764,9,perfect,78,167,M,87%,L,53%
1764,4,perfect,78,167,M,85%,L,45%
1765,6,tighter,74,164,M,72%,S,68%
1765,9,tighter,74,164,M,72%,S,68%
1766,9,tighter,87,173,M,72%,L,61%
1767,2,tighter,85,177,M,76%,L,65%
1767,4,tighter,85,177,M,71%,L,59%
1768,7,looser,66,163,M,94%,S,44%
1768,4,looser,66,163,M,93%,S,38%
1770,8,tighter,85,177,M,71%,L,59%
1770,9,tighter,85,177,M,76%,L,64%
1772,1,tighter,86,176,M,72%,L,66%
1772,2,tighter,86,176,M,73%,L,68%
1775,2,perfect,73,163,M,95%,S,44%
1776,9,perfect,80,171,M,70%,L,68%
1776,6,perfect,80,171,M,70%,L,68%
1787,0,tighter,82,176,M,88%,L,47%
1789,3,tighter,82,172,M,93%,L,46%
1789,7,tighter,82,172,M,93%,L,44%
1796,4,perfect,77,171,M,82%,L,48%
1796,6,perfect,77,171,M,85%,L,55%
1798,1,perfect,76,168,M,92%,L,45%
1798,0,perfect,76,168,M,91%,L,43%
1802,0,perfect,74,167,M,96%,L,39%
1802,5,perfect,74,167,M,96%,L,38%
1805,8,tighter,84,177,M,76%,L,54%
1805,6,tighter,84,177,M,80%,L,59%
1811,8,tighter,83,173,M,86%,L,44%
1811,5,tighter,83,173,M,89%,L,44%
1812,7,tighter,76,173,M,93%,S,44%
1812,3,tighter,76,173,M,93%,S,46%
1813,7,tighter,88,168,M,80%,L,58%
1814,6,perfect,67,163,M,72%,S,68%
1815,6,tighter,78,174,M,94%,S,44%
1815,4,tighter,78,174,M,96%,S,36%
1822,5,tighter,79,177,M,94%,L,40%
1822,1,tighter,79,177,M,94%,L,43%
1823,2,tighter,85,175,M,80%,L,61%
1823,1,tighter,85,175,M,80%,L,59%
1824,3,looser,69,163,M,96%,L,43%
1824,9,looser,69,163,M,96%,L,43%
1825,1,tighter,84,176,M,82%,L,56%
1825,5,tighter,84,176,M,80%,L,53%
1826,6,tighter,77,164,M,85%,S,55%
1826,1,tighter,77,164,M,85%,S,53%
1828,1,perfect,78,174,M,74%,L,65%
1828,0,perfect,78,174,M,72%,L,63%
1829,5,looser,71,171,M,78%,L,55%
1829,6,looser,71,171,M,80%,L,60%
1833,3,perfect,78,172,M,79%,L,62%
1833,9,perfect,78,172,M,78%,L,62%
1836,3,tighter,86,173,M,80%,L,61%
1836,0,tighter,86,173,M,78%,L,57%
1840,3,perfect,73,165,M,95%,S,44%
1840,2,perfect,73,165,M,96%,S,43%
1841,2,perfect,78,168,M,86%,L,55%
1841,9,perfect,78,168,M,86%,L,54%
1844,6,tighter,81,177,M,91%,L,48%
1844,4,tighter,81,177,M,89%,L,42%
1846,4,perfect,77,174,M,76%,L,55%
1846,9,perfect,77,174,M,79%,L,61%
1848,7,tighter,75,166,M,80%,S,58%
1848,2,tighter,75,166,M,82%,S,59%
1849,3,tighter,79,174,M,96%,L,43%
1849,5,tighter,79,174,M,96%,L,38%
1850,4,looser,71,168,M,83%,L,47%
1850,5,looser,71,168,M,84%,L,49%
1852,4,perfect,78,172,M,75%,L,56%
1852,1,perfect,78,172,M,78%,L,60%
1861,1,perfect,72,169,M,96%,S,41%
1861,3,perfect,72,169,M,96%,S,43%
1868,5,tighter,73,168,M,73%,S,60%
1868,8,tighter,73,168,M,71%,S,59%
1876,9,tighter,84,175,M,84%,L,56%
1876,5,tighter,84,175,M,82%,L,51%
1878,8,looser,71,164,M,87%,L,43%
1878,9,looser,71,164,M,91%,L,49%
1879,7,tighter,76,170,M,90%,S,47%
1879,4,tighter,76,170,M,90%,S,41%
1881,4,perfect,71,162,M,87%,S,43%
1881,0,perfect,71,162,M,87%,S,47%
1884,1,tighter,84,180,M,73%,L,65%
1884,5,tighter,84,180,M,71%,L,62%
1887,9,tighter,85,178,M,74%,L,67%
1887,7,tighter,85,178,M,73%,L,65%
1893,9,tighter,78,169,M,93%,S,45%
1893,7,tighter,78,169,M,94%,S,44%
1902,8,tighter,77,172,M,91%,S,39%
1902,6,tighter,77,172,M,94%,S,44%
1904,6,tighter,87,174,M,73%,L,67%
1904,1,tighter,87,174,M,70%,L,64%
1910,7,tighter,83,173,M,90%,L,48%
1910,9,tighter,83,173,M,90%,L,49%
1911,5,perfect,74,169,M,95%,L,39%
1911,1,perfect,74,169,M,95%,L,42%
1912,8,perfect,72,171,M,94%,L,37%
1912,2,perfect,72,171,M,96%,L,42%
1915,2,tighter,75,166,M,82%,S,59%
1919,0,tighter,86,176,M,71%,L,64%
1919,3,tighter,86,176,M,73%,L,67%
1924,0,tighter,79,176,M,94%,L,40%
1924,7,tighter,79,176,M,95%,L,42%
1925,2,tighter,83,180,M,78%,L,62%
1925,4,tighter,83,180,M,75%,L,56%
1929,9,looser,66,166,M,95%,S,43%
1930,1,perfect,73,171,M,95%,L,42%
1930,8,perfect,73,171,M,93%,L,38%
1931,7,perfect,78,167,M,87%,L,51%
1931,2,perfect,78,167,M,87%,L,53%
1932,2,tighter,77,171,M,94%,S,45%
1932,4,tighter,77,171,M,93%,S,38%
1933,0,tighter,81,177,M,90%,L,45%
1933,6,tighter,81,177,M,91%,L,48%
1936,7,perfect,73,165,M,95%,S,42%
1936,2,perfect,73,165,M,96%,S,43%
1938,7,perfect,80,170,M,72%,L,67%
1938,2,perfect,80,170,M,72%,L,69%
1952,1,tighter,73,169,M,78%,S,61%
1952,4,tighter,73,169,M,75%,S,55%
1958,9,perfect,79,172,M,73%,L,67%
1959,2,tighter,77,176,M,97%,S,42%
1959,7,tighter,77,176,M,96%,S,41%
1963,3,tighter,77,170,M,93%,S,47%
1963,6,tighter,77,170,M,93%,S,46%
1964,7,tighter,82,174,M,91%,L,46%
1964,3,tighter,82,174,M,91%,L,48%
1966,4,tighter,86,177,M,65%,L,63%
1966,8,tighter,86,177,M,66%,L,64%
1970,9,tighter,79,172,M,96%,S,42%
1974,9,tighter,85,169,M,90%,L,50%
1977,3,tighter,81,171,M,95%,L,44%
1977,6,tighter,81,171,M,96%,L,43%
1980,5,perfect,72,160,M,88%,S,45%
1980,9,perfect,72,160,M,89%,S,51%
1983,8,perfect,75,168,M,91%,L,40%
1986,2,tighter,82,173,M,92%,L,47%
1991,4,perfect,74,171,M,93%,L,39%
1992,3,perfect,68,161,M,73%,S,67%
1992,5,perfect,68,161,M,70%,S,63%
1995,2,perfect,68,162,M,76%,S,64%
1999,7,tighter,86,176,M,72%,L,66%
1999,5,tighter,86,176,M,70%,L,63%
2000,0,tighter,78,165,M,89%,S,46%
2000,4,tighter,78,165,M,89%,S,42%
2007,8,looser,67,165,M,94%,S,37%
2016,9,tighter,79,170,M,95%,S,43%
2017,7,tighter,74,169,M,82%,S,56%
2018,2,perfect,72,170,M,97%,L,42%
2021,0,perfect,75,171,M,91%,L,44%
2022,7,perfect,76,172,M,87%,L,51%
2029,9,perfect,68,172,M,91%,S,48%
2036,4,tighter,82,176,M,87%,L,43%
2039,1,tighter,78,172,M,96%,S,41%
2042,0,perfect,76,173,M,84%,L,50%
2045,5,perfect,78,171,M,79%,L,55%
2046,3,tighter,76,169,M,89%,S,51%
2047,5,tighter,77,168,M,90%,S,43%
2048,5,perfect,75,169,M,93%,L,41%
2049,7,tighter,80,174,M,95%,L,42%
2051,0,perfect,76,168,M,91%,L,43%
2052,5,perfect,75,167,M,94%,L,39%
2055,2,perfect,66,165,M,72%,S,69%
2059,9,tighter,82,172,M,93%,L,46%
2061,6,tighter,78,180,M,94%,L,45%
2063,4,perfect,76,172,M,85%,L,45%
2065,6,tighter,84,169,M,92%,L,47%
2070,8,tighter,84,172,M,85%,L,45%
2074,8,perfect,75,167,M,92%,L,39%
2078,6,tighter,79,175,M,96%,L,43%
2082,8,tighter,76,172,M,89%,S,41%
2084,1,perfect,74,172,M,93%,L,45%
2085,6,tighter,85,178,M,74%,L,66%
2087,3,tighter,85,175,M,80%,L,61%
2092,2,looser,72,163,M,89%,L,51%
2093,2,perfect,73,158,M,90%,S,50%
2094,2,looser,70,168,M,89%,L,51%
2098,6,perfect,75,167,M,95%,L,44%
2101,2,tighter,78,169,M,94%,S,45%
2104,6,looser,68,162,M,96%,S,42%
2114,9,perfect,79,171,M,75%,L,65%
2115,8,tighter,80,170,M,95%,S,37%
2116,5,perfect,75,178,M,79%,L,54%
2117,9,tighter,79,163,M,90%,S,50%
2119,5,perfect,69,162,M,78%,S,55%
2137,6,tighter,82,171,M,94%,L,44%
2143,0,tighter,81,169,M,96%,L,39%
2157,5,tighter,75,171,M,88%,S,45%
2164,9,tighter,84,174,M,86%,L,55%
2166,5,tighter,83,173,M,89%,L,44%
2172,8,perfect,73,165,M,93%,S,38%
2185,3,perfect,79,172,M,72%,L,67%
2186,6,perfect,70,161,M,83%,S,57%
2187,2,perfect,79,171,M,75%,L,65%
2190,3,perfect,76,170,M,90%,L,50%
2191,7,tighter,78,176,M,96%,L,41%
2199,0,tighter,84,174,M,84%,L,50%
2202,1,tighter,83,177,M,84%,L,54%
2203,6,perfect,75,163,M,97%,L,41%
2206,1,tighter,84,177,M,80%,L,58%
2209,8,tighter,85,170,M,84%,L,46%
2212,8,perfect,80,166,M,76%,L,54%
2215,2,tighter,78,173,M,96%,S,42%
2217,7,tighter,81,173,M,94%,L,43%
2218,2,looser,74,161,M,84%,L,57%
2219,9,perfect,79,171,M,75%,L,65%
2220,6,looser,72,167,M,83%,L,57%
2222,3,tighter,74,164,M,72%,S,68%
2224,4,perfect,77,166,M,90%,L,41%
2226,7,tighter,83,178,M,82%,L,56%
2227,7,tighter,73,166,M,71%,S,67%
2228,2,tighter,80,171,M,96%,L,42%
2229,4,looser,75,164,M,67%,L,63%
2233,0,tighter,78,168,M,92%,S,43%
2235,7,tighter,74,165,M,73%,S,65%
2237,0,tighter,77,169,M,91%,S,44%
2239,3,tighter,82,176,M,69%,L,51%
2245,6,tighter,83,172,M,91%,L,48%
2247,6,perfect,70,165,M,89%,S,50%
2248,8,perfect,76,177,M,73%,L,57%
2250,3,perfect,76,171,M,89%,L,52%
2252,1,perfect,71,163,M,90%,S,48%
2254,3,tighter,74,165,M,74%,S,66%
2256,1,tighter,83,181,M,76%,L,62%
2263,6,tighter,82,173,M,93%,L,46%
2265,4,tighter,82,175,M,89%,L,42%
2266,1,tighter,83,173,M,90%,L,48%
2271,4,looser,71,163,M,91%,L,40%
2272,7,tighter,86,176,M,72%,L,66%
2277,4,tighter,84,174,M,83%,L,47%
2278,0,perfect,74,169,M,94%,L,40%
2282,2,tighter,78,163,M,88%,S,53%
2286,3,tighter,79,172,M,96%,S,42%
2287,1,perfect,72,161,M,90%,S,48%
2289,6,tighter,84,174,M,86%,L,54%
2290,0,looser,71,172,M,76%,L,59%
2291,1,looser,64,160,M,83%,S,55%
2293,0,looser,75,162,M,74%,L,60%
2297,8,tighter,84,176,M,78%,L,52%
2302,9,tighter,80,169,M,96%,S,42%
2305,9,looser,63,161,M,80%,S,60%
2307,9,perfect,70,163,M,86%,S,54%
2308,3,tighter,79,168,M,94%,S,45%
2309,0,tighter,76,170,M,89%,S,45%
2311,7,tighter,76,168,M,88%,S,50%
2313,2,tighter,82,172,M,93%,L,46%
2314,3,tighter,81,171,M,95%,L,44%
2315,7,looser,72,172,M,71%,L,67%
2316,5,looser,74,165,M,73%,L,60%
2318,9,tighter,80,172,M,96%,L,43%
2322,7,tighter,83,173,M,90%,L,48%
2323,7,tighter,84,176,M,82%,L,56%
2325,7,looser,69,155,M,85%,S,40%
2331,7,perfect,72,168,M,96%,S,41%
2341,1,tighter,84,178,M,78%,L,60%
2343,7,perfect,79,173,M,70%,L,68%
2347,0,looser,68,166,M,95%,L,40%
2353,4,perfect,68,164,M,77%,S,53%
2354,6,perfect,78,170,M,83%,L,57%
2356,2,looser,67,165,M,96%,S,42%
2361,7,perfect,72,164,M,93%,S,44%
2362,7,perfect,78,175,M,71%,L,67%
2363,5,perfect,78,170,M,81%,L,52%
2367,8,tighter,85,178,M,69%,L,61%
2376,6,tighter,86,173,M,80%,L,60%
2379,0,tighter,80,174,M,94%,L,40%
2382,2,tighter,80,176,M,94%,L,46%
2387,1,tighter,74,168,M,80%,S,58%
2393,9,looser,72,166,M,84%,L,56%
2394,5,perfect,78,172,M,76%,L,57%
2397,7,perfect,80,167,M,78%,L,60%
2398,4,looser,69,169,M,90%,L,41%
2400,7,perfect,72,161,M,90%,S,48%
2407,1,looser,71,170,M,82%,L,57%
2412,7,tighter,83,179,M,80%,L,58%
2413,1,tighter,76,165,M,83%,S,55%
2419,2,perfect,76,163,M,96%,L,43%
2420,7,tighter,81,175,M,93%,L,45%
2421,4,perfect,80,170,M,67%,L,63%
2422,7,perfect,79,164,M,88%,L,50%
2424,6,perfect,69,170,M,92%,S,47%
2428,3,perfect,78,172,M,79%,L,62%
2431,5,perfect,77,169,M,87%,L,46%
2432,4,tighter,77,168,M,90%,S,41%
2435,4,tighter,78,174,M,96%,S,36%
2443,9,tighter,81,175,M,92%,L,47%
2446,2,perfect,73,168,M,97%,L,42%
2452,8,tighter,83,178,M,78%,L,52%
2455,3,tighter,73,168,M,76%,S,64%
2457,7,perfect,77,172,M,83%,L,55%
2461,1,perfect,75,175,M,86%,L,52%
2462,1,tighter,85,173,M,83%,L,55%
2463,0,tighter,80,173,M,95%,L,40%
2466,0,tighter,84,174,M,84%,L,50%
2468,4,perfect,76,169,M,90%,L,41%
2470,5,looser,62,160,M,69%,S,64%
2471,1,perfect,67,164,M,74%,S,65%
2484,7,perfect,74,173,M,92%,L,46%
2486,3,tighter,78,165,M,90%,S,50%
2490,0,tighter,81,177,M,90%,L,45%
2498,8,tighter,83,175,M,83%,L,47%
2502,3,perfect,74,176,M,88%,L,52%
2504,9,tighter,81,182,M,83%,L,57%
2505,2,tighter,76,173,M,94%,S,45%
2506,0,looser,70,164,M,93%,L,42%
2509,8,perfect,73,158,M,86%,S,45%
2513,6,tighter,84,175,M,84%,L,56%
2514,5,looser,73,164,M,81%,L,52%
2517,0,tighter,76,167,M,85%,S,50%
2518,1,perfect,74,163,M,96%,S,41%
2523,7,tighter,79,165,M,92%,S,45%
2524,4,perfect,72,168,M,95%,S,36%
2526,4,looser,71,171,M,76%,L,54%
2527,0,perfect,73,168,M,96%,L,38%
2529,5,tighter,77,174,M,95%,S,38%
2532,0,tighter,74,169,M,81%,S,54%
2533,5,tighter,78,171,M,95%,S,39%
2540,5,tighter,78,179,M,94%,L,39%
2546,7,perfect,80,166,M,80%,L,58%
2552,0,perfect,77,175,M,75%,L,59%
2557,5,tighter,82,167,M,96%,L,38%
2568,2,tighter,84,178,M,78%,L,63%
2576,0,tighter,82,173,M,92%,L,43%
2579,7,looser,72,164,M,87%,L,51%
2580,0,looser,71,164,M,90%,L,45%
2581,9,tighter,85,176,M,78%,L,62%
2586,6,tighter,81,172,M,96%,L,41%
2587,5,tighter,80,175,M,94%,L,40%
2589,4,tighter,87,169,M,80%,L,50%
2591,4,tighter,85,176,M,74%,L,56%
2595,3,perfect,77,171,M,85%,L,56%
2598,0,tighter,81,175,M,92%,L,43%
2599,4,tighter,79,166,M,92%,S,39%
2600,4,tighter,75,167,M,81%,S,49%
2601,3,perfect,70,171,M,95%,S,44%
2606,3,tighter,80,172,M,96%,L,43%
2611,8,tighter,77,174,M,93%,S,38%
2613,3,tighter,83,170,M,93%,L,46%
2614,1,perfect,78,167,M,87%,L,51%
2617,7,tighter,80,181,M,88%,L,50%
2618,1,perfect,78,175,M,71%,L,67%
2620,8,tighter,79,169,M,93%,S,39%
2625,0,looser,74,161,M,82%,L,52%
2626,0,tighter,77,160,M,75%,S,59%
2627,7,perfect,71,170,M,96%,S,41%
2632,1,tighter,78,165,M,90%,S,48%
2633,6,looser,61,164,M,75%,S,65%
2635,0,looser,73,167,M,75%,L,59%
2637,9,perfect,78,169,M,84%,L,56%
2640,1,tighter,78,173,M,96%,S,41%
2645,8,tighter,74,166,M,71%,S,58%
2648,0,perfect,76,166,M,93%,L,42%
2654,3,tighter,80,172,M,96%,L,43%
2660,3,perfect,78,175,M,72%,L,68%
2665,9,tighter,83,178,M,82%,L,58%
2671,9,tighter,84,174,M,86%,L,55%
2677,2,tighter,79,167,M,94%,S,45%
2681,8,tighter,79,166,M,90%,S,41%
2682,6,tighter,85,174,M,82%,L,58%
2686,5,tighter,73,166,M,68%,S,65%
2687,6,looser,68,165,M,96%,L,42%
2694,3,tighter,79,170,M,95%,S,43%
2708,8,perfect,80,170,M,67%,L,63%
2716,8,perfect,80,170,M,67%,L,63%
2719,9,tighter,77,172,M,94%,S,45%
2720,1,tighter,80,166,M,94%,S,40%
