user_id,product_id,fit_preferences,weight,height,size_1,percentage_1,size_2,percentage_21,7,perfect,108,187,XXL,81%,XL,56%
2324,8,perfect,86,181,L,84%,XL,46%
2325,7,looser,69,155,M,85%,S,40%
2327,4,tighter,104,193,XL,92%,L,39%
2328,3,perfect,65,166,S,72%,M,69%
2329,3,looser,89,171,XL,88%,L,52%
2330,9,tighter,91,178,L,91%,M,49%
2331,7,perfect,72,168,M,96%,S,41%
2332,2,perfect,86,172,L,95%,M,44%
2335,3,looser,61,150,S,78%,M,51%
2336,7,looser,83,168,L,87%,XL,50%
2337,3,tighter,89,180,L,88%,M,53%
2338,9,looser,86,176,XL,84%,L,57%
2340,4,tighter,101,186,XL,78%,L,53%
2341,1,tighter,84,178,M,78%,L,60%
2342,5,perfect,62,165,S,80%,M,53%
2343,7,perfect,79,173,M,70%,L,68%
2344,2,tighter,70,164,S,81%,M,60%
2345,9,tighter,86,180,L,76%,M,64%
2346,4,tighter,69,159,S,86%,M,44%
2347,0,looser,68,166,M,95%,L,40%
2348,5,looser,91,185,XL,95%,L,38%
2349,0,perfect,76,167,M,61%,L,42%
2351,1,tighter,60,164,S,95%,M,41%
2352,1,looser,78,167,L,89%,M,49%
2353,4,perfect,68,164,M,77%,S,53%
2354,6,perfect,78,170,M,83%,L,57%
2355,5,tighter,88,177,L,76%,M,57%
2356,2,looser,67,165,M,96%,S,42%
2357,3,looser,81,170,L,92%,XL,48%
2358,4,tighter,85,182,L,72%,M,58%
2359,0,perfect,86,173,L,94%,M,40%
2360,8,perfect,90,180,L,66%,XL,64%
2361,7,perfect,72,164,M,93%,S,44%
2362,7,perfect,78,175,M,71%,L,67%
2363,5,perfect,78,170,M,81%,L,52%
2364,1,looser,80,170,L,94%,XL,43%
2365,4,perfect,89,177,L,80%,XL,51%
2366,7,looser,81,174,L,87%,XL,51%
2367,8,tighter,85,178,M,69%,L,61%
2368,1,tighter,67,158,S,92%,M,45%
2369,0,looser,83,178,XL,69%,L,66%
2370,3,tighter,62,161,S,95%,M,43%
2371,8,looser,89,186,XL,92%,XXL,39%
2372,4,tighter,89,181,L,88%,M,43%
2373,3,looser,82,178,L,75%,XL,66%
2374,4,tighter,70,169,S,69%,M,61%
2375,3,tighter,89,179,L,86%,M,54%
2376,6,tighter,86,173,M,80%,L,60%
2377,3,perfect,80,175,L,79%,M,62%
2378,4,tighter,87,180,L,78%,M,52%
2379,0,tighter,80,174,M,94%,L,40%
2380,0,perfect,83,181,L,94%,XL,40%
2381,2,looser,94,188,XL,94%,L,38%
2382,2,tighter,80,176,M,94%,L,46%
2383,4,looser,92,180,XL,94%,L,37%
2384,9,looser,92,181,XL,92%,XXL,47%
2385,5,looser,90,181,XL,92%,L,41%
2386,8,perfect,87,178,L,85%,XL,45%
2387,1,tighter,74,168,M,80%,S,58%
2388,4,looser,90,189,XL,95%,L,36%
2389,4,tighter,92,183,L,93%,XL,38%
2390,8,looser,93,185,XL,79%,XXL,51%
2391,0,perfect,81,176,L,84%,M,51%
2392,1,tighter,99,184,XL,71%,L,67%
2393,9,looser,72,166,M,84%,L,56%
2394,5,perfect,78,172,M,76%,L,57%
2395,9,perfect,86,178,L,91%,XL,48%
2396,1,tighter,96,179,L,89%,XL,48%
2397,7,perfect,80,167,M,78%,L,60%
2398,4,looser,69,169,M,90%,L,41%
2399,5,looser,97,189,XL,81%,L,29%
2400,7,perfect,72,161,M,90%,S,48%
2401,6,perfect,84,177,L,95%,M,44%
2402,3,looser,102,192,XXL,94%,XL,45%
2404,9,perfect,93,180,XL,84%,L,56%
2405,4,perfect,83,173,L,87%,M,44%
2406,5,perfect,97,183,XL,91%,L,43%
2407,1,looser,71,170,M,82%,L,57%
2408,9,looser,87,176,XL,88%,L,52%
2409,8,looser,82,173,L,80%,XL,50%
2410,9,looser,88,173,XL,87%,L,53%
2411,5,perfect,81,175,L,82%,M,51%
2412,7,tighter,83,179,M,80%,L,58%
2413,1,tighter,76,165,M,83%,S,55%
2414,4,tighter,92,185,L,91%,XL,40%
2415,2,looser,82,174,L,83%,XL,58%
2416,6,looser,90,175,XL,89%,L,50%
2418,3,perfect,53,160,S,96%,M,40%
2419,2,perfect,76,163,M,96%,L,43%
2420,7,tighter,81,175,M,93%,L,45%
2421,4,perfect,80,170,M,67%,L,63%
2422,7,perfect,79,164,M,88%,L,50%
2423,6,tighter,87,177,L,74%,M,66%
2424,6,perfect,69,170,M,92%,S,47%
2425,8,looser,75,171,L,78%,M,52%
2427,6,perfect,89,170,L,89%,M,49%
2428,3,perfect,78,172,M,79%,L,62%
2429,6,tighter,88,180,L,85%,M,55%
2430,9,tighter,86,180,L,76%,M,64%
2431,5,perfect,77,169,M,87%,L,46%
2432,4,tighter,77,168,M,90%,S,41%
2433,0,perfect,94,186,XL,93%,L,41%
2434,4,perfect,82,176,L,88%,M,43%
2435,4,tighter,78,174,M,96%,S,36%
2436,3,tighter,93,181,L,94%,XL,45%
2437,7,looser,93,185,XL,95%,L,39%
2438,0,perfect,84,176,L,93%,M,42%
2439,1,perfect,85,170,L,90%,M,47%
2440,5,tighter,89,175,L,77%,M,56%
2441,7,tighter,99,185,XL,74%,L,64%
2442,2,looser,90,179,XL,92%,L,47%
2443,9,tighter,81,175,M,92%,L,47%
2444,4,perfect,90,178,L,71%,XL,59%
2445,2,looser,85,175,XL,75%,L,66%
2446,2,perfect,73,168,M,97%,L,42%
2447,2,looser,79,174,L,93%,XL,46%
2449,9,tighter,104,188,XL,94%,L,44%
2450,0,perfect,89,175,L,85%,XL,50%
2451,4,looser,93,186,XL,95%,L,34%
2452,8,tighter,83,178,M,78%,L,52%
2453,3,tighter,94,188,L,82%,XL,58%
2454,1,perfect,88,171,L,93%,XL,41%
2455,3,tighter,73,168,M,76%,S,64%
2457,7,perfect,77,172,M,83%,L,55%
2458,3,looser,94,174,XL,94%,XXL,46%
2459,4,perfect,90,180,L,66%,XL,64%
2460,1,perfect,90,179,L,73%,XL,65%
2461,1,perfect,75,175,M,86%,L,52%
2462,1,tighter,85,173,M,83%,L,55%
2463,0,tighter,80,173,M,95%,L,40%
2464,3,perfect,91,183,XL,80%,L,60%
2465,3,looser,88,179,XL,94%,L,45%
2466,0,tighter,84,174,M,84%,L,50%
2467,9,looser,75,174,L,87%,M,52%
2468,4,perfect,76,169,M,90%,L,41%
2469,1,perfect,65,156,S,84%,M,54%
2470,5,looser,62,160,M,69%,S,64%
2471,1,perfect,67,164,M,74%,S,65%
2472,1,looser,91,185,XL,95%,L,41%
2473,3,looser,92,177,XL,95%,XXL,44%
2474,8,looser,76,167,L,75%,M,54%
2475,2,looser,78,169,L,92%,M,48%
2476,3,perfect,65,158,S,82%,M,59%
2477,3,tighter,87,176,L,72%,M,69%
2478,8,looser,103,185,XXL,88%,XL,42%
2482,2,looser,75,168,L,78%,M,63%
2483,9,tighter,67,164,S,87%,M,52%
2484,7,perfect,74,173,M,92%,L,46%
2485,0,perfect,86,174,L,94%,XL,40%
2486,3,tighter,78,165,M,90%,S,50%
2487,7,looser,93,181,XL,95%,L,40%
2488,2,perfect,88,185,L,71%,XL,69%
2489,3,tighter,69,165,S,82%,M,59%
2490,0,tighter,81,177,M,90%,L,45%
2491,0,looser,91,182,XL,93%,XXL,42%
2492,1,looser,87,177,XL,83%,L,55%
2493,2,looser,88,175,XL,85%,L,56%
2494,5,looser,86,174,XL,74%,L,59%
2495,5,perfect,95,188,XL,91%,L,43%
2496,8,perfect,85,171,L,88%,M,43%
2497,8,tighter,97,184,L,72%,XL,58%
2498,8,tighter,83,175,M,83%,L,47%
2499,4,looser,88,174,XL,81%,L,49%
2501,0,looser,55,155,S,29%,M,32%
2502,3,perfect,74,176,M,88%,L,52%
2503,9,looser,89,180,XL,96%,L,42%
2504,9,tighter,81,182,M,83%,L,57%
2505,2,tighter,76,173,M,94%,S,45%
2506,0,looser,70,164,M,93%,L,42%
2507,0,looser,79,168,L,92%,M,42%
2508,4,looser,74,170,L,72%,M,58%
2509,8,perfect,73,158,M,86%,S,45%
2511,4,perfect,79,176,L,73%,M,58%
2512,0,tighter,65,166,S,88%,M,46%
2513,6,tighter,84,175,M,84%,L,56%
2514,5,looser,73,164,M,81%,L,52%
2515,1,looser,91,179,XL,93%,L,44%
2516,0,tighter,65,161,S,92%,M,43%
2517,0,tighter,76,167,M,85%,S,50%
2518,1,perfect,74,163,M,96%,S,41%
2519,9,looser,84,182,XL,85%,L,55%
2520,9,looser,91,185,XL,91%,XXL,48%
2521,7,tighter,72,167,S,70%,M,68%
2522,0,perfect,86,179,L,90%,XL,45%
2523,7,tighter,79,165,M,92%,S,45%
2524,4,perfect,72,168,M,95%,S,36%
2525,8,looser,82,167,L,89%,XL,42%
2526,4,looser,71,171,M,76%,L,54%
2527,0,perfect,73,168,M,96%,L,38%
2528,6,tighter,56,153,S,82%,M,32%
2529,5,tighter,77,174,M,95%,S,38%
2530,8,perfect,81,169,L,66%,M,64%
2531,0,looser,83,170,L,84%,XL,51%
2532,0,tighter,74,169,M,81%,S,54%
2533,5,tighter,78,171,M,95%,S,39%
2534,0,looser,82,175,L,79%,XL,56%
2535,9,looser,87,176,XL,88%,L,52%
2536,7,tighter,93,181,L,94%,XL,43%
2537,7,tighter,88,178,L,80%,M,58%
2538,4,looser,89,173,XL,83%,L,47%
2539,5,looser,86,172,XL,71%,L,62%
2540,5,tighter,78,179,M,94%,L,39%
2541,6,perfect,96,189,XL,93%,L,45%
2542,8,looser,84,170,L,75%,XL,54%
2543,2,looser,87,171,XL,77%,L,64%
2544,4,looser,87,175,XL,79%,L,52%
2545,4,perfect,84,176,L,93%,M,38%
2546,7,perfect,80,166,M,80%,L,58%
2547,9,looser,78,181,L,88%,XL,51%
2549,3,perfect,96,184,XL,96%,L,43%
2550,3,perfect,86,183,L,85%,XL,56%
2551,3,tighter,87,181,L,82%,M,58%
2552,0,perfect,77,175,M,75%,L,59%
2553,2,perfect,84,179,L,95%,XL,44%
2554,2,tighter,64,166,S,91%,M,48%
2555,4,looser,61,159,S,69%,M,61%
2556,6,looser,82,173,L,85%,XL,55%
2557,5,tighter,82,167,M,96%,L,38%
2558,8,perfect,86,175,L,91%,XL,40%
2559,1,tighter,89,180,L,88%,M,50%
2560,6,looser,78,171,L,82%,M,56%
2561,9,looser,75,166,L,72%,M,68%
2562,5,tighter,94,181,L,91%,XL,42%
2563,3,looser,92,183,XL,90%,XXL,50%
2564,5,tighter,89,179,L,85%,M,48%
2565,0,looser,86,178,XL,86%,L,49%
2567,4,perfect,90,177,L,74%,XL,56%
2568,2,tighter,84,178,M,78%,L,63%
2569,5,looser,82,176,L,77%,XL,56%
2570,2,perfect,86,173,L,95%,M,44%
2571,6,tighter,87,184,L,87%,M,52%
2572,8,looser,93,178,XL,89%,XXL,41%
2573,7,looser,98,186,XL,83%,L,32%
2574,0,perfect,90,177,L,76%,XL,59%
2575,9,perfect,100,185,XL,91%,XXL,48%
2576,0,tighter,82,173,M,92%,L,43%
2577,7,perfect,94,178,XL,79%,L,59%
2578,4,looser,88,174,XL,81%,L,49%
2579,7,looser,72,164,M,87%,L,51%
2580,0,looser,71,164,M,90%,L,45%
2581,9,tighter,85,176,M,78%,L,62%
2582,7,tighter,89,176,L,81%,M,58%
2585,0,perfect,85,179,L,92%,XL,42%
2586,6,tighter,81,172,M,96%,L,41%
2587,5,tighter,80,175,M,94%,L,40%
2588,6,looser,77,172,L,92%,M,47%
2589,4,tighter,87,169,M,80%,L,50%
2590,4,perfect,87,178,L,87%,XL,44%
2591,4,tighter,85,176,M,74%,L,56%
2592,5,looser,84,177,XL,70%,L,63%
2593,8,perfect,84,174,L,88%,M,42%
2595,3,perfect,77,171,M,85%,L,56%
2596,5,tighter,69,164,S,81%,M,52%
2597,5,looser,86,175,XL,75%,L,58%
2598,0,tighter,81,175,M,92%,L,43%
2599,4,tighter,79,166,M,92%,S,39%
2600,4,tighter,75,167,M,81%,S,49%
2601,3,perfect,70,171,M,95%,S,44%
2602,5,tighter,66,164,S,88%,M,45%
2603,7,tighter,70,168,S,75%,M,63%
2604,8,tighter,87,180,L,76%,M,54%
2605,9,tighter,96,179,L,89%,XL,50%
2606,3,tighter,80,172,M,96%,L,43%
2607,8,looser,91,183,XL,90%,XXL,41%
2608,3,perfect,104,190,XXL,74%,XL,67%
2609,7,perfect,93,188,XL,88%,L,50%
2610,7,perfect,82,178,L,91%,M,47%
2611,8,tighter,77,174,M,93%,S,38%
2613,3,tighter,83,170,M,93%,L,46%
2614,1,perfect,78,167,M,87%,L,51%
2615,9,tighter,97,188,XL,72%,L,68%
2617,7,tighter,80,181,M,88%,L,50%
2618,1,perfect,78,175,M,71%,L,67%
2620,8,tighter,79,169,M,93%,S,39%
2621,6,looser,92,182,L,67%,M,25%
2622,5,looser,77,172,L,91%,M,42%
2623,2,perfect,83,178,L,94%,M,45%
2624,5,perfect,95,195,XL,94%,L,39%
2625,0,looser,74,161,M,82%,L,52%
2626,0,tighter,77,160,M,75%,S,59%
2627,7,perfect,71,170,M,96%,S,41%
2628,3,perfect,81,175,L,83%,M,57%
2629,5,looser,97,178,XL,94%,L,35%
2630,5,perfect,79,178,L,78%,M,55%
2631,3,looser,83,173,L,80%,XL,61%
2632,1,tighter,78,165,M,90%,S,48%
2633,6,looser,61,164,M,75%,S,65%
2635,0,looser,73,167,M,75%,L,59%
2636,1,perfect,93,182,XL,81%,L,57%
2637,9,perfect,78,169,M,84%,L,56%
2638,2,looser,83,173,L,79%,XL,61%
2639,7,perfect,98,185,XL,94%,L,43%
2640,1,tighter,78,173,M,96%,S,41%
2641,4,perfect,84,174,L,91%,M,40%
2643,0,perfect,92,181,XL,79%,L,55%
2644,4,looser,98,188,XL,74%,L,26%
2645,8,tighter,74,166,M,71%,S,58%
2646,3,looser,88,185,XL,96%,XXL,42%
2647,1,looser,85,180,XL,80%,L,58%
2648,0,perfect,76,166,M,93%,L,42%
2649,6,looser,82,176,L,79%,XL,61%
2652,0,perfect,96,186,XL,96%,L,38%
2653,8,looser,80,166,L,90%,M,40%
2654,3,tighter,80,172,M,96%,L,43%
2655,9,looser,80,172,L,92%,XL,47%
2656,5,looser,82,169,L,89%,XL,44%
2657,0,perfect,93,185,XL,90%,L,45%
2658,0,perfect,86,178,L,91%,XL,44%
2659,9,perfect,96,184,XL,96%,L,43%
2660,3,perfect,78,175,M,72%,L,68%
2662,7,perfect,68,157,S,73%,M,65%
2663,3,looser,82,172,L,86%,XL,55%
2664,5,looser,77,166,L,82%,M,51%
2665,9,tighter,83,178,M,82%,L,58%
2666,8,perfect,92,184,XL,82%,L,48%
2668,9,looser,87,172,XL,81%,L,59%
2669,3,looser,90,185,XL,93%,XXL,46%
2670,2,perfect,82,172,L,83%,M,57%
2671,9,tighter,84,174,M,86%,L,55%
2672,3,looser,77,168,L,87%,M,54%
2673,3,looser,77,173,L,93%,M,47%
2674,0,perfect,94,182,XL,89%,L,45%
2675,9,looser,90,182,XL,95%,XXL,43%
2676,2,looser,94,180,XL,96%,L,41%
2677,2,tighter,79,167,M,94%,S,45%
2678,6,looser,83,179,XL,72%,L,68%
2679,4,tighter,92,181,L,95%,XL,37%
2680,8,looser,84,177,XL,70%,L,60%
2681,8,tighter,79,166,M,90%,S,41%
2682,6,tighter,85,174,M,82%,L,58%
2683,7,tighter,95,183,L,87%,XL,51%
2684,9,perfect,63,161,S,84%,M,56%
2685,6,perfect,92,180,XL,76%,L,64%
2686,5,tighter,73,166,M,68%,S,65%
2687,6,looser,68,165,M,96%,L,42%
2688,5,perfect,64,164,S,75%,M,58%
2689,5,looser,83,177,L,68%,XL,66%
2690,1,looser,76,171,L,87%,M,51%
2691,1,tighter,74,160,S,74%,M,64%
2692,8,looser,81,178,L,75%,XL,54%
2694,3,tighter,79,170,M,95%,S,43%
2695,0,tighter,72,162,S,75%,M,59%
2696,1,looser,81,171,L,90%,XL,44%
2697,4,perfect,83,165,L,69%,M,61%
2698,5,tighter,92,182,L,94%,XL,39%
2699,8,looser,92,183,XL,87%,XXL,44%
2700,5,tighter,94,183,L,89%,XL,44%
2701,1,tighter,97,185,L,74%,XL,64%
2702,2,looser,81,177,L,82%,XL,59%
2703,6,tighter,72,163,S,76%,M,64%
2704,5,tighter,88,178,L,79%,M,54%
2705,5,looser,80,174,L,90%,XL,43%
2706,4,looser,83,172,L,78%,XL,52%
2707,1,looser,86,184,XL,87%,L,47%
2708,8,perfect,80,170,M,67%,L,63%
2709,3,looser,106,192,XXL,96%,XL,41%
2713,0,tighter,91,183,L,94%,M,40%
2714,5,looser,87,170,XL,72%,L,61%
2715,4,perfect,84,178,L,95%,XL,37%
2716,8,perfect,80,170,M,67%,L,63%
2717,8,looser,75,167,L,70%,M,60%
2718,1,perfect,104,187,XL,94%,L,37%
2719,9,tighter,77,172,M,94%,S,45%
2720,1,tighter,80,166,M,94%,S,40%
2721,1,perfect,73,167,M,96%,S,41%
2722,9,looser,85,182,XL,89%,L,51%
2723,7,perfect,92,186,XL,83%,L,55%
2724,4,looser,66,162,M,92%,S,39%
2725,5,perfect,89,173,L,88%,XL,45%
2726,4,tighter,99,188,XL,74%,L,56%
2727,3,looser,92,177,XL,95%,XXL,44%
2728,7,perfect,94,181,XL,83%,L,55%
2729,8,tighter,102,186,XL,84%,L,45%
2730,4,tighter,92,183,L,93%,XL,38%
2731,3,tighter,75,162,M,73%,S,68%
2732,9,looser,87,183,XL,95%,L,44%
2733,4,looser,84,179,XL,73%,L,58%
2734,2,looser,96,179,XL,95%,L,40%
2735,5,looser,89,182,XL,91%,L,42%
2736,9,perfect,80,173,L,74%,M,66%
2737,0,tighter,85,175,M,78%,L,57%
2738,0,tighter,81,168,M,96%,S,38%
2739,5,tighter,67,165,S,85%,M,48%
2740,7,perfect,81,173,L,79%,M,59%
2741,5,perfect,76,166,M,93%,L,40%
2742,0,tighter,80,174,M,94%,L,40%
2743,8,looser,81,173,L,85%,XL,45%
2744,6,tighter,87,176,L,72%,M,68%
2746,4,perfect,98,184,XL,92%,L,39%
2747,0,perfect,81,176,L,84%,M,51%
2748,1,tighter,83,174,M,89%,L,49%
2749,9,tighter,90,181,L,91%,M,48%
2750,2,looser,78,175,L,94%,XL,45%
2751,1,tighter,84,184,L,74%,M,64%
2752,7,perfect,97,181,XL,90%,L,48%
2753,4,perfect,95,178,XL,80%,L,50%
2755,7,perfect,84,174,L,92%,M,46%
2756,2,looser,63,156,S,71%,M,69%
2757,5,tighter,84,174,M,84%,L,49%
2758,0,tighter,92,186,L,90%,XL,44%
2759,4,perfect,80,169,M,70%,L,60%
2760,7,looser,93,178,XL,95%,L,42%
2761,8,tighter,95,184,L,81%,XL,49%
2762,6,tighter,102,187,XL,84%,L,56%
2763,5,perfect,76,173,M,84%,L,49%
2764,5,tighter,83,173,M,89%,L,44%
2765,4,tighter,103,187,XL,84%,L,46%
2766,3,perfect,79,169,M,80%,L,61%
2768,0,tighter,77,172,M,94%,S,41%
2769,3,tighter,69,162,S,85%,M,55%
2770,6,tighter,76,169,M,89%,S,50%
2771,7,looser,87,176,XL,82%,L,56%
2772,6,tighter,85,177,M,76%,L,64%
2773,8,looser,102,189,XXL,89%,XL,41%
2776,9,tighter,82,170,M,94%,L,39%
2777,0,tighter,87,180,L,78%,M,56%
2778,8,perfect,75,170,M,89%,L,41%
2779,7,tighter,93,185,L,90%,XL,48%
2780,7,tighter,76,168,M,88%,S,50%
2781,1,tighter,73,172,M,84%,S,54%
2783,8,tighter,92,180,L,92%,M,39%
2784,7,tighter,95,183,L,86%,XL,51%
2786,9,looser,74,170,L,75%,M,65%
2787,9,tighter,85,177,M,76%,L,64%
2788,2,looser,85,174,XL,73%,L,67%
2789,6,perfect,76,172,M,87%,L,52%
2790,3,perfect,100,192,XL,81%,XXL,60%
2791,9,tighter,94,182,L,91%,XL,48%
2792,9,tighter,83,173,M,90%,L,49%
2793,2,perfect,93,184,XL,84%,L,56%
2794,0,perfect,74,172,M,92%,L,43%
2795,6,looser,78,177,L,93%,XL,46%
2796,0,tighter,97,183,L,77%,XL,57%
2797,8,perfect,84,176,L,91%,M,40%
2799,3,perfect,81,179,L,89%,M,51%
2800,2,perfect,85,172,L,93%,M,46%
2801,3,tighter,91,186,L,93%,XL,46%
2802,3,perfect,98,191,XL,90%,XXL,50%
2803,6,perfect,92,183,XL,80%,L,60%
2804,5,looser,79,168,L,92%,M,41%
2805,0,looser,70,156,M,89%,S,36%
2806,1,tighter,89,182,L,90%,M,47%
2807,6,tighter,67,158,S,92%,M,47%
2808,7,tighter,83,172,M,91%,L,46%
2809,7,tighter,90,177,L,86%,M,52%
2810,2,tighter,67,159,S,91%,M,48%
2811,4,looser,88,181,XL,89%,L,42%
2812,2,looser,84,171,L,78%,XL,63%
2813,7,looser,86,172,XL,75%,L,63%
2814,3,tighter,78,175,M,96%,L,42%
2815,5,looser,90,174,XL,87%,L,46%
2816,5,perfect,91,170,L,85%,XL,48%
2817,4,tighter,84,170,M,90%,L,41%
2818,9,looser,78,171,L,92%,M,41%
2819,3,perfect,80,174,L,77%,M,64%
2820,5,looser,89,181,XL,91%,L,42%
2821,7,tighter,94,186,L,85%,XL,53%
2822,1,perfect,76,176,M,80%,L,58%
2823,6,tighter,99,181,L,74%,XL,66%
2824,1,tighter,77,167,M,89%,S,48%
2825,0,perfect,93,184,XL,89%,L,46%
2826,8,tighter,80,170,M,95%,S,37%
2827,9,looser,86,180,XL,90%,L,50%
2828,4,perfect,85,177,L,94%,XL,38%
2829,4,perfect,80,167,M,75%,L,55%
2830,4,looser,83,179,XL,68%,L,62%
2831,1,looser,89,181,XL,91%,L,46%
2832,6,looser,83,177,L,71%,XL,69%
2834,4,looser,63,165,M,86%,S,45%
2835,8,looser,84,175,XL,66%,L,64%
2836,8,perfect,83,179,L,91%,M,40%
2837,8,tighter,85,179,M,66%,L,64%
2838,9,looser,79,172,L,94%,XL,44%
2839,5,looser,83,177,L,68%,XL,66%
2840,9,looser,72,161,M,91%,L,48%
2841,7,tighter,73,169,M,78%,S,61%
2842,1,tighter,86,180,L,75%,M,63%
2843,2,tighter,81,171,M,95%,L,43%
2844,2,perfect,101,178,XL,94%,L,45%
2845,6,perfect,88,176,L,88%,XL,51%
2846,5,perfect,84,174,L,91%,M,42%
2847,1,tighter,88,181,L,86%,M,52%
2848,4,tighter,98,191,XL,75%,L,55%
2849,5,looser,78,173,L,94%,M,39%
2850,4,tighter,71,169,S,66%,M,64%
2851,5,looser,83,179,XL,69%,L,64%
2852,8,tighter,71,170,M,66%,S,64%
2853,3,perfect,80,171,M,70%,L,68%
2854,9,perfect,90,184,XL,77%,L,63%
2855,5,perfect,78,183,L,83%,M,50%
2856,1,perfect,85,179,L,93%,XL,44%
2857,3,looser,85,174,XL,75%,L,66%
2858,4,looser,86,173,XL,72%,L,59%
2859,4,perfect,61,161,S,87%,M,44%
2860,8,tighter,72,161,S,79%,M,51%
2861,1,tighter,87,176,L,71%,M,67%
2862,8,looser,87,175,XL,82%,L,48%
2863,9,perfect,80,180,L,87%,M,53%
2864,6,perfect,88,178,L,85%,XL,55%
2865,5,tighter,80,175,M,94%,L,40%
2866,0,tighter,84,175,M,82%,L,52%
2867,2,tighter,92,183,L,94%,XL,45%
2868,4,looser,87,173,XL,76%,L,55%
2869,5,looser,88,181,XL,89%,L,44%
2870,5,looser,90,185,XL,94%,L,39%
2871,7,tighter,83,174,M,89%,L,49%
2873,3,tighter,94,179,L,94%,XL,46%
2874,1,looser,56,155,S,92%,M,46%
2875,7,perfect,92,179,XL,74%,L,64%
2876,5,looser,86,172,XL,71%,L,62%
2877,2,looser,101,183,XL,68%,L,26%
2878,8,looser,89,178,XL,92%,L,39%
2879,5,looser,73,166,M,77%,L,56%
2880,3,tighter,84,176,M,82%,L,58%
2881,6,perfect,84,178,L,95%,M,43%
2882,4,perfect,90,175,L,79%,XL,52%
2883,1,perfect,87,175,L,92%,XL,45%
2884,4,looser,84,166,L,85%,XL,45%
2885,7,perfect,79,178,L,79%,M,59%
2886,5,perfect,98,188,XL,5%,L,8%
2888,0,looser,81,175,L,42%,XL,43%
2889,6,tighter,86,176,M,11%,L,12%
2890,6,looser,94,182,XL,71%,L,40%
2892,2,tighter,92,176,L,71%,M,48%
2893,1,tighter,75,164,M,76%,S,62%
2894,7,tighter,84,176,M,76%,L,56%
2896,2,looser,92,181,XL,60%,L,43%
2897,5,looser,84,175,XL,67%,L,65%
2898,9,perfect,93,179,XL,82%,L,58%
2899,0,tighter,90,181,L,83%,M,44%
2900,2,tighter,91,182,L,61%,M,44%
2901,2,looser,69,162,M,3%,L,5%
2902,7,tighter,73,172,M,83%,S,55%
2904,8,looser,83,173,L,37%,XL,38%
2906,3,tighter,71,168,S,73%,M,68%
2907,0,looser,79,164,L,87%,M,47%
2910,4,perfect,83,183,L,54%,XL,39%
2911,6,looser,75,173,L,86%,M,54%
2912,9,perfect,84,176,L,93%,M,45%
2913,6,tighter,88,182,L,88%,M,52%
2914,2,perfect,77,172,M,83%,L,58%
2915,7,tighter,92,173,L,1%,M,4%
2916,0,tighter,86,175,M,13%,L,15%
2917,6,tighter,62,159,S,95%,M,42%
2918,4,tighter,76,162,M,74%,S,56%
2919,0,tighter,85,181,L,71%,M,64%
2920,5,perfect,90,178,L,73%,XL,60%
2921,8,tighter,87,178,L,71%,M,59%
2922,6,looser,75,173,L,86%,M,54%
2924,4,tighter,92,180,L,94%,M,38%
2925,1,looser,83,178,XL,70%,L,68%
2926,4,looser,63,154,S,7%,M,9%
2930,7,tighter,82,178,M,57%,L,52%
2931,5,tighter,97,183,L,77%,XL,56%
2932,7,tighter,75,172,M,56%,S,47%
2933,3,looser,81,172,L,90%,XL,50%
2934,8,perfect,85,182,L,9%,XL,10%
2935,2,perfect,88,184,L,49%,XL,50%
2936,5,looser,84,178,XL,72%,L,61%
2937,3,looser,97,185,XXL,76%,XL,65%
2938,7,perfect,88,178,L,74%,XL,53%
2939,7,perfect,79,174,L,70%,M,68%
2941,6,perfect,98,176,XL,88%,L,51%
2942,0,looser,91,182,XL,93%,XXL,42%
2943,2,tighter,92,183,L,94%,XL,45%
2945,1,perfect,80,172,L,51%,M,53%
2947,9,perfect,78,173,M,57%,L,58%
2948,3,looser,91,182,XL,68%,XXL,46%
2950,0,perfect,74,164,M,46%,S,39%
2951,4,perfect,90,174,L,81%,XL,49%
2952,1,perfect,99,191,XL,39%,L,40%
2953,9,perfect,97,179,XL,16%,L,17%
2954,8,tighter,87,180,L,61%,M,54%
2955,0,perfect,80,171,M,67%,L,65%
2956,9,looser,83,170,L,85%,XL,55%
2957,5,looser,91,184,XL,95%,L,38%
2958,1,tighter,77,172,M,61%,S,43%
2959,7,tighter,90,182,L,93%,M,45%
2960,0,tighter,68,154,S,73%,M,42%
2963,9,tighter,83,172,M,90%,L,43%
2964,2,looser,93,183,XL,7%,L,9%
2965,6,perfect,84,176,L,94%,M,45%
2966,1,looser,90,176,XL,57%,L,48%
2967,4,tighter,81,170,M,58%,L,36%
2970,7,looser,89,178,XL,60%,L,48%
2971,3,looser,84,173,L,74%,XL,67%
2973,8,tighter,82,167,M,2%,L,5%
2974,3,tighter,84,172,M,31%,L,34%
2975,7,tighter,59,153,S,4%,M,8%
2976,2,perfect,87,179,L,2%,XL,2%
2977,7,perfect,74,165,M,25%,S,27%
2978,6,perfect,81,168,M,71%,L,68%
2979,3,perfect,86,175,L,94%,XL,45%
2980,4,looser,83,170,L,82%,XL,48%
2981,9,looser,94,176,XL,92%,XXL,47%
2982,9,perfect,82,177,L,90%,M,50%
2983,9,perfect,91,173,L,81%,XL,59%
2984,7,tighter,85,180,L,70%,M,68%
2985,2,looser,85,172,XL,71%,L,69%
2986,7,tighter,76,167,M,86%,S,52%
