user_id,product_id,fit_preferences,weight,height,size_1,percentage_1,size_2,percentage_2
2561,9,looser,75,166,L,72%,M,68%
2562,5,tighter,94,181,L,91%,XL,42%
2563,3,looser,92,183,XL,90%,XXL,50%
2564,5,tighter,89,179,L,85%,M,48%
2565,0,looser,86,178,XL,86%,L,49%
2567,4,perfect,90,177,L,74%,XL,56%
2568,2,tighter,84,178,M,78%,L,63%
2569,5,looser,82,176,L,77%,XL,56%
2570,2,perfect,86,173,L,95%,M,44%
2571,6,tighter,87,184,L,87%,M,52%
2572,8,looser,93,178,XL,89%,XXL,41%
2573,7,looser,98,186,XL,83%,L,32%
2574,0,perfect,90,177,L,76%,XL,59%
2575,9,perfect,100,185,XL,91%,XXL,48%
2576,0,tighter,82,173,M,92%,L,43%
2577,7,perfect,94,178,XL,79%,L,59%
2578,4,looser,88,174,XL,81%,L,49%
2579,7,looser,72,164,M,87%,L,51%
2580,0,looser,71,164,M,90%,L,45%
2581,9,tighter,85,176,M,78%,L,62%
2582,7,tighter,89,176,L,81%,M,58%
2585,0,perfect,85,179,L,92%,XL,42%
2586,6,tighter,81,172,M,96%,L,41%
2587,5,tighter,80,175,M,94%,L,40%
2588,6,looser,77,172,L,92%,M,47%
2589,4,tighter,87,169,M,80%,L,50%
2590,4,perfect,87,178,L,87%,XL,44%
2591,4,tighter,85,176,M,74%,L,56%
2592,5,looser,84,177,XL,70%,L,63%
2593,8,perfect,84,174,L,88%,M,42%
2595,3,perfect,77,171,M,85%,L,56%
2596,5,tighter,69,164,S,81%,M,52%
2597,5,looser,86,175,XL,75%,L,58%
2598,0,tighter,81,175,M,92%,L,43%
2599,4,tighter,79,166,M,92%,S,39%
2600,4,tighter,75,167,M,81%,S,49%
2601,3,perfect,70,171,M,95%,S,44%
2602,5,tighter,66,164,S,88%,M,45%
2603,7,tighter,70,168,S,75%,M,63%
2604,8,tighter,87,180,L,76%,M,54%
2605,9,tighter,96,179,L,89%,XL,50%
2606,3,tighter,80,172,M,96%,L,43%
2607,8,looser,91,183,XL,90%,XXL,41%
2608,3,perfect,104,190,XXL,74%,XL,67%
2609,7,perfect,93,188,XL,88%,L,50%
2610,7,perfect,82,178,L,91%,M,47%
2611,8,tighter,77,174,M,93%,S,38%
2613,3,tighter,83,170,M,93%,L,46%
2614,1,perfect,78,167,M,87%,L,51%
2615,9,tighter,97,188,XL,72%,L,68%
2617,7,tighter,80,181,M,88%,L,50%
2618,1,perfect,78,175,M,71%,L,67%
2620,8,tighter,79,169,M,93%,S,39%
2621,6,looser,92,182,L,67%,M,25%
2622,5,looser,77,172,L,91%,M,42%
2623,2,perfect,83,178,L,94%,M,45%
2624,5,perfect,95,195,XL,94%,L,39%
2625,0,looser,74,161,M,82%,L,52%
2626,0,tighter,77,160,M,75%,S,59%
2627,7,perfect,71,170,M,96%,S,41%
2628,3,perfect,81,175,L,83%,M,57%
2629,5,looser,97,178,XL,94%,L,35%
2630,5,perfect,79,178,L,78%,M,55%
2631,3,looser,83,173,L,80%,XL,61%
2632,1,tighter,78,165,M,90%,S,48%
2633,6,looser,61,164,M,75%,S,65%
2635,0,looser,73,167,M,75%,L,59%
2636,1,perfect,93,182,XL,81%,L,57%
2637,9,perfect,78,169,M,84%,L,56%
2638,2,looser,83,173,L,79%,XL,61%
2639,7,perfect,98,185,XL,94%,L,43%
2640,1,tighter,78,173,M,96%,S,41%
2641,4,perfect,84,174,L,91%,M,40%
2643,0,perfect,92,181,XL,79%,L,55%
2644,4,looser,98,188,XL,74%,L,26%
2645,8,tighter,74,166,M,71%,S,58%
2646,3,looser,88,185,XL,96%,XXL,42%
2647,1,looser,85,180,XL,80%,L,58%
2648,0,perfect,76,166,M,93%,L,42%
2649,6,looser,82,176,L,79%,XL,61%
2652,0,perfect,96,186,XL,96%,L,38%
2653,8,looser,80,166,L,90%,M,40%
2654,3,tighter,80,172,M,96%,L,43%
2655,9,looser,80,172,L,92%,XL,47%
2656,5,looser,82,169,L,89%,XL,44%
2657,0,perfect,93,185,XL,90%,L,45%
2658,0,perfect,86,178,L,91%,XL,44%
2659,9,perfect,96,184,XL,96%,L,43%
2660,3,perfect,78,175,M,72%,L,68%
2662,7,perfect,68,157,S,73%,M,65%
2663,3,looser,82,172,L,86%,XL,55%
2664,5,looser,77,166,L,82%,M,51%
2665,9,tighter,83,178,M,82%,L,58%
2666,8,perfect,92,184,XL,82%,L,48%
2668,9,looser,87,172,XL,81%,L,59%
2669,3,looser,90,185,XL,93%,XXL,46%
2670,2,perfect,82,172,L,83%,M,57%
2671,9,tighter,84,174,M,86%,L,55%
2672,3,looser,77,168,L,87%,M,54%
2673,3,looser,77,173,L,93%,M,47%
2674,0,perfect,94,182,XL,89%,L,45%
2675,9,looser,90,182,XL,95%,XXL,43%
2676,2,looser,94,180,XL,96%,L,41%
2677,2,tighter,79,167,M,94%,S,45%
2678,6,looser,83,179,XL,72%,L,68%
2679,4,tighter,92,181,L,95%,XL,37%
2680,8,looser,84,177,XL,70%,L,60%
2681,8,tighter,79,166,M,90%,S,41%
2682,6,tighter,85,174,M,82%,L,58%
2683,7,tighter,95,183,L,87%,XL,51%
2684,9,perfect,63,161,S,84%,M,56%
2685,6,perfect,92,180,XL,76%,L,64%
2686,5,tighter,73,166,M,68%,S,65%
2687,6,looser,68,165,M,96%,L,42%
2688,5,perfect,64,164,S,75%,M,58%
2689,5,looser,83,177,L,68%,XL,66%
2690,1,looser,76,171,L,87%,M,51%
2691,1,tighter,74,160,S,74%,M,64%
2692,8,looser,81,178,L,75%,XL,54%
2694,3,tighter,79,170,M,95%,S,43%
2695,0,tighter,72,162,S,75%,M,59%
2696,1,looser,81,171,L,90%,XL,44%
2697,4,perfect,83,165,L,69%,M,61%
2698,5,tighter,92,182,L,94%,XL,39%
2699,8,looser,92,183,XL,87%,XXL,44%
2700,5,tighter,94,183,L,89%,XL,44%
2701,1,tighter,97,185,L,74%,XL,64%
2702,2,looser,81,177,L,82%,XL,59%
2703,6,tighter,72,163,S,76%,M,64%
2704,5,tighter,88,178,L,79%,M,54%
2705,5,looser,80,174,L,90%,XL,43%
2706,4,looser,83,172,L,78%,XL,52%
2707,1,looser,86,184,XL,87%,L,47%
2708,8,perfect,80,170,M,67%,L,63%
2709,3,looser,106,192,XXL,96%,XL,41%
2713,0,tighter,91,183,L,94%,M,40%
2714,5,looser,87,170,XL,72%,L,61%
2715,4,perfect,84,178,L,95%,XL,37%
2716,8,perfect,80,170,M,67%,L,63%
2717,8,looser,75,167,L,70%,M,60%
2718,1,perfect,104,187,XL,94%,L,37%
2719,9,tighter,77,172,M,94%,S,45%
2720,1,tighter,80,166,M,94%,S,40%
2721,1,perfect,73,167,M,96%,S,41%
2722,9,looser,85,182,XL,89%,L,51%
2723,7,perfect,92,186,XL,83%,L,55%
2724,4,looser,66,162,M,92%,S,39%
2725,5,perfect,89,173,L,88%,XL,45%
2726,4,tighter,99,188,XL,74%,L,56%
2727,3,looser,92,177,XL,95%,XXL,44%
2728,7,perfect,94,181,XL,83%,L,55%
2729,8,tighter,102,186,XL,84%,L,45%
2730,4,tighter,92,183,L,93%,XL,38%
2731,3,tighter,75,162,M,73%,S,68%
2732,9,looser,87,183,XL,95%,L,44%
2733,4,looser,84,179,XL,73%,L,58%
2734,2,looser,96,179,XL,95%,L,40%
2735,5,looser,89,182,XL,91%,L,42%
2736,9,perfect,80,173,L,74%,M,66%
2737,0,tighter,85,175,M,78%,L,57%
2738,0,tighter,81,168,M,96%,S,38%
2739,5,tighter,67,165,S,85%,M,48%
2740,7,perfect,81,173,L,79%,M,59%
2741,5,perfect,76,166,M,93%,L,40%
2742,0,tighter,80,174,M,94%,L,40%
2743,8,looser,81,173,L,85%,XL,45%
2744,6,tighter,87,176,L,72%,M,68%
2746,4,perfect,98,184,XL,92%,L,39%
2747,0,perfect,81,176,L,84%,M,51%
2748,1,tighter,83,174,M,89%,L,49%
2749,9,tighter,90,181,L,91%,M,48%
2750,2,looser,78,175,L,94%,XL,45%
2751,1,tighter,84,184,L,74%,M,64%
2752,7,perfect,97,181,XL,90%,L,48%
2753,4,perfect,95,178,XL,80%,L,50%
2755,7,perfect,84,174,L,92%,M,46%
2756,2,looser,63,156,S,71%,M,69%
2757,5,tighter,84,174,M,84%,L,49%
2758,0,tighter,92,186,L,90%,XL,44%
2759,4,perfect,80,169,M,70%,L,60%
2760,7,looser,93,178,XL,95%,L,42%
2761,8,tighter,95,184,L,81%,XL,49%
2762,6,tighter,102,187,XL,84%,L,56%
2763,5,perfect,76,173,M,84%,L,49%
2764,5,tighter,83,173,M,89%,L,44%
2765,4,tighter,103,187,XL,84%,L,46%
2766,3,perfect,79,169,M,80%,L,61%
2768,0,tighter,77,172,M,94%,S,41%
2769,3,tighter,69,162,S,85%,M,55%
2770,6,tighter,76,169,M,89%,S,50%
2771,7,looser,87,176,XL,82%,L,56%
2772,6,tighter,85,177,M,76%,L,64%
2773,8,looser,102,189,XXL,89%,XL,41%
2776,9,tighter,82,170,M,94%,L,39%
2777,0,tighter,87,180,L,78%,M,56%
2778,8,perfect,75,170,M,89%,L,41%
2779,7,tighter,93,185,L,90%,XL,48%
2780,7,tighter,76,168,M,88%,S,50%
2781,1,tighter,73,172,M,84%,S,54%
2783,8,tighter,92,180,L,92%,M,39%
2784,7,tighter,95,183,L,86%,XL,51%
2786,9,looser,74,170,L,75%,M,65%
2787,9,tighter,85,177,M,76%,L,64%
2788,2,looser,85,174,XL,73%,L,67%
2789,6,perfect,76,172,M,87%,L,52%
2790,3,perfect,100,192,XL,81%,XXL,60%
2791,9,tighter,94,182,L,91%,XL,48%
2792,9,tighter,83,173,M,90%,L,49%
2793,2,perfect,93,184,XL,84%,L,56%
2794,0,perfect,74,172,M,92%,L,43%
2795,6,looser,78,177,L,93%,XL,46%
2796,0,tighter,97,183,L,77%,XL,57%
2797,8,perfect,84,176,L,91%,M,40%
2799,3,perfect,81,179,L,89%,M,51%
2800,2,perfect,85,172,L,93%,M,46%
2801,3,tighter,91,186,L,93%,XL,46%
2802,3,perfect,98,191,XL,90%,XXL,50%
2803,6,perfect,92,183,XL,80%,L,60%
2804,5,looser,79,168,L,92%,M,41%
2805,0,looser,70,156,M,89%,S,36%
2806,1,tighter,89,182,L,90%,M,47%
2807,6,tighter,67,158,S,92%,M,47%
2808,7,tighter,83,172,M,91%,L,46%
2809,7,tighter,90,177,L,86%,M,52%
2810,2,tighter,67,159,S,91%,M,48%
2811,4,looser,88,181,XL,89%,L,42%
2812,2,looser,84,171,L,78%,XL,63%
2813,7,looser,86,172,XL,75%,L,63%
2814,3,tighter,78,175,M,96%,L,42%
2815,5,looser,90,174,XL,87%,L,46%
2816,5,perfect,91,170,L,85%,XL,48%
2817,4,tighter,84,170,M,90%,L,41%
2818,9,looser,78,171,L,92%,M,41%
2819,3,perfect,80,174,L,77%,M,64%
2820,5,looser,89,181,XL,91%,L,42%
2821,7,tighter,94,186,L,85%,XL,53%
2822,1,perfect,76,176,M,80%,L,58%
2823,6,tighter,99,181,L,74%,XL,66%
2824,1,tighter,77,167,M,89%,S,48%
2825,0,perfect,93,184,XL,89%,L,46%
2826,8,tighter,80,170,M,95%,S,37%
2827,9,looser,86,180,XL,90%,L,50%
2828,4,perfect,85,177,L,94%,XL,38%
2829,4,perfect,80,167,M,75%,L,55%
2830,4,looser,83,179,XL,68%,L,62%
2831,1,looser,89,181,XL,91%,L,46%
2832,6,looser,83,177,L,71%,XL,69%
2834,4,looser,63,165,M,86%,S,45%
2835,8,looser,84,175,XL,66%,L,64%
2836,8,perfect,83,179,L,91%,M,40%
2837,8,tighter,85,179,M,66%,L,64%
2838,9,looser,79,172,L,94%,XL,44%
2839,5,looser,83,177,L,68%,XL,66%
2840,9,looser,72,161,M,91%,L,48%
2841,7,tighter,73,169,M,78%,S,61%
2842,1,tighter,86,180,L,75%,M,63%
2843,2,tighter,81,171,M,95%,L,43%
2844,2,perfect,101,178,XL,94%,L,45%
2845,6,perfect,88,176,L,88%,XL,51%
2846,5,perfect,84,174,L,91%,M,42%
2847,1,tighter,88,181,L,86%,M,52%
2848,4,tighter,98,191,XL,75%,L,55%
2849,5,looser,78,173,L,94%,M,39%
2850,4,tighter,71,169,S,66%,M,64%
2851,5,looser,83,179,XL,69%,L,64%
2852,8,tighter,71,170,M,66%,S,64%
2853,3,perfect,80,171,M,70%,L,68%
2854,9,perfect,90,184,XL,77%,L,63%
2855,5,perfect,78,183,L,83%,M,50%
2856,1,perfect,85,179,L,93%,XL,44%
2857,3,looser,85,174,XL,75%,L,66%
2858,4,looser,86,173,XL,72%,L,59%
2859,4,perfect,61,161,S,87%,M,44%
2860,8,tighter,72,161,S,79%,M,51%
2861,1,tighter,87,176,L,71%,M,67%
2862,8,looser,87,175,XL,82%,L,48%
2863,9,perfect,80,180,L,87%,M,53%
2864,6,perfect,88,178,L,85%,XL,55%
2865,5,tighter,80,175,M,94%,L,40%
2866,0,tighter,84,175,M,82%,L,52%
2867,2,tighter,92,183,L,94%,XL,45%
2868,4,looser,87,173,XL,76%,L,55%
2869,5,looser,88,181,XL,89%,L,44%
2870,5,looser,90,185,XL,94%,L,39%
2871,7,tighter,83,174,M,89%,L,49%
2873,3,tighter,94,179,L,94%,XL,46%
2874,1,looser,56,155,S,92%,M,46%
2875,7,perfect,92,179,XL,74%,L,64%
2876,5,looser,86,172,XL,71%,L,62%
2877,2,looser,101,183,XL,68%,L,26%
2878,8,looser,89,178,XL,92%,L,39%
2879,5,looser,73,166,M,77%,L,56%
2880,3,tighter,84,176,M,82%,L,58%
2881,6,perfect,84,178,L,95%,M,43%
2882,4,perfect,90,175,L,79%,XL,52%
2883,1,perfect,87,175,L,92%,XL,45%
2884,4,looser,84,166,L,85%,XL,45%
2885,7,perfect,79,178,L,79%,M,59%
2886,5,perfect,98,188,XL,5%,L,8%
2888,0,looser,81,175,L,42%,XL,43%
2889,6,tighter,86,176,M,11%,L,12%
2890,6,looser,94,182,XL,71%,L,40%
2892,2,tighter,92,176,L,71%,M,48%
2893,1,tighter,75,164,M,76%,S,62%
2894,7,tighter,84,176,M,76%,L,56%
2896,2,looser,92,181,XL,60%,L,43%
2897,5,looser,84,175,XL,67%,L,65%
2898,9,perfect,93,179,XL,82%,L,58%
2899,0,tighter,90,181,L,83%,M,44%
2900,2,tighter,91,182,L,61%,M,44%
2901,2,looser,69,162,M,3%,L,5%
2902,7,tighter,73,172,M,83%,S,55%
2904,8,looser,83,173,L,37%,XL,38%
2906,3,tighter,71,168,S,73%,M,68%
2907,0,looser,79,164,L,87%,M,47%
2910,4,perfect,83,183,L,54%,XL,39%
2911,6,looser,75,173,L,86%,M,54%
2912,9,perfect,84,176,L,93%,M,45%
2913,6,tighter,88,182,L,88%,M,52%
2914,2,perfect,77,172,M,83%,L,58%
2915,7,tighter,92,173,L,1%,M,4%
2916,0,tighter,86,175,M,13%,L,15%
2917,6,tighter,62,159,S,95%,M,42%
2918,4,tighter,76,162,M,74%,S,56%
2919,0,tighter,85,181,L,71%,M,64%
2920,5,perfect,90,178,L,73%,XL,60%
2921,8,tighter,87,178,L,71%,M,59%
2922,6,looser,75,173,L,86%,M,54%
2924,4,tighter,92,180,L,94%,M,38%
2925,1,looser,83,178,XL,70%,L,68%
2926,4,looser,63,154,S,7%,M,9%
2930,7,tighter,82,178,M,57%,L,52%
2931,5,tighter,97,183,L,77%,XL,56%
2932,7,tighter,75,172,M,56%,S,47%
2933,3,looser,81,172,L,90%,XL,50%
2934,8,perfect,85,182,L,9%,XL,10%
2935,2,perfect,88,184,L,49%,XL,50%
2936,5,looser,84,178,XL,72%,L,61%
2937,3,looser,97,185,XXL,76%,XL,65%
2938,7,perfect,88,178,L,74%,XL,53%
2939,7,perfect,79,174,L,70%,M,68%
2941,6,perfect,98,176,XL,88%,L,51%
2942,0,looser,91,182,XL,93%,XXL,42%
2943,2,tighter,92,183,L,94%,XL,45%
2945,1,perfect,80,172,L,51%,M,53%
2947,9,perfect,78,173,M,57%,L,58%
2948,3,looser,91,182,XL,68%,XXL,46%
2950,0,perfect,74,164,M,46%,S,39%
2951,4,perfect,90,174,L,81%,XL,49%
2952,1,perfect,99,191,XL,39%,L,40%
2953,9,perfect,97,179,XL,16%,L,17%
2954,8,tighter,87,180,L,61%,M,54%
2955,0,perfect,80,171,M,67%,L,65%
2956,9,looser,83,170,L,85%,XL,55%
2957,5,looser,91,184,XL,95%,L,38%
2958,1,tighter,77,172,M,61%,S,43%
2959,7,tighter,90,182,L,93%,M,45%
2960,0,tighter,68,154,S,73%,M,42%
2963,9,tighter,83,172,M,90%,L,43%
2964,2,looser,93,183,XL,7%,L,9%
2965,6,perfect,84,176,L,94%,M,45%
2966,1,looser,90,176,XL,57%,L,48%
2967,4,tighter,81,170,M,58%,L,36%
2970,7,looser,89,178,XL,60%,L,48%
2971,3,looser,84,173,L,74%,XL,67%
2973,8,tighter,82,167,M,2%,L,5%
2974,3,tighter,84,172,M,31%,L,34%
2975,7,tighter,59,153,S,4%,M,8%
2976,2,perfect,87,179,L,2%,XL,2%
2977,7,perfect,74,165,M,25%,S,27%
2978,6,perfect,81,168,M,71%,L,68%
2979,3,perfect,86,175,L,94%,XL,45%
2980,4,looser,83,170,L,82%,XL,48%
2981,9,looser,94,176,XL,92%,XXL,47%
2982,9,perfect,82,177,L,90%,M,50%
2983,9,perfect,91,173,L,81%,XL,59%
2984,7,tighter,85,180,L,70%,M,68%
2985,2,looser,85,172,XL,71%,L,69%
2986,7,tighter,76,167,M,86%,S,52%
2987,7,looser,87,179,XL,31%,L,33%
2988,5,looser,88,174,XL,28%,L,29%
2989,1,perfect,74,171,M,1%,L,4%
2991,1,looser,90,177,XL,37%,L,38%
2993,9,perfect,82,177,L,18%,M,21%
2994,7,perfect,73,173,M,3%,L,4%
2995,6,looser,93,183,XL,14%,L,15%
2996,0,tighter,95,185,L,42%,XL,45%
2997,0,looser,92,187,XL,83%,XXL,52%
2998,4,tighter,77,170,M,92%,S,39%
2999,5,perfect,74,166,M,96%,L,37%
3000,0,tighter,70,162,S,81%,M,53%
1,3,perfect,108,187,XXL,82%,XL,58%
2,9,perfect,73,174,M,92%,L,41%
3,3,tighter,95,188,L,78%,XL,63%
5,7,perfect,92,177,XL,71%,L,67%
6,6,perfect,68,170,M,90%,S,50%
8,8,tighter,75,173,M,88%,S,43%
9,0,tighter,79,170,M,95%,S,40%
10,4,looser,70,161,M,95%,L,37%
11,2,perfect,83,180,L,95%,M,44%
13,1,tighter,75,164,M,75%,S,60%
14,5,perfect,85,175,L,94%,M,39%
16,8,perfect,77,171,M,80%,L,49%
18,5,perfect,77,162,M,94%,L,39%
22,9,looser,88,176,XL,90%,L,43%
23,7,looser,67,168,M,96%,L,41%
24,8,perfect,102,191,XL,68%,XXL,62%
25,0,tighter,72,172,M,78%,S,57%
26,9,tighter,86,173,M,80%,L,61%
28,3,perfect,93,184,XL,90%,L,50%
29,0,tighter,78,171,M,94%,S,40%
30,1,perfect,69,173,M,94%,S,40%
31,5,looser,84,174,L,68%,XL,65%
32,4,perfect,95,188,XL,91%,L,40%
33,9,tighter,87,181,L,82%,M,58%
34,4,perfect,92,175,L,66%,XL,64%
35,2,looser,91,176,XL,92%,L,47%
38,9,tighter,82,170,M,94%,L,39%
39,9,tighter,73,167,M,71%,S,62%
40,4,perfect,73,163,M,94%,S,38%
41,8,tighter,77,172,M,91%,S,39%
44,9,tighter,72,167,S,67%,M,65%
45,5,perfect,74,171,M,93%,L,40%
47,5,perfect,84,173,L,90%,M,43%
49,9,tighter,86,175,M,72%,L,61%
50,8,perfect,95,185,XL,92%,L,39%
51,9,looser,74,164,M,78%,L,62%
52,7,perfect,90,178,L,75%,XL,63%
53,9,tighter,78,173,M,95%,S,38%
54,7,looser,81,171,L,91%,XL,47%
55,2,looser,76,170,L,86%,M,54%
56,0,tighter,73,168,M,74%,S,61%
57,6,looser,85,173,L,5%,M,6%
60,3,tighter,94,177,L,95%,XL,44%
61,6,perfect,89,181,L,94%,M,42%
66,0,looser,69,165,M,94%,L,41%
67,4,looser,83,173,L,76%,XL,54%
68,2,perfect,99,184,XL,94%,L,44%
69,0,looser,82,172,L,85%,XL,50%
70,5,looser,88,174,XL,81%,L,52%
71,4,perfect,83,175,L,90%,M,41%
73,9,perfect,79,176,L,73%,M,60%
74,9,tighter,73,171,M,82%,S,58%
76,1,perfect,92,180,XL,74%,L,61%
83,4,tighter,107,187,XL,92%,L,39%
85,4,tighter,72,167,S,65%,M,63%
88,5,perfect,87,175,L,92%,XL,42%
89,8,perfect,78,173,M,71%,L,58%
90,7,tighter,88,183,L,89%,M,49%
91,7,perfect,90,182,XL,71%,L,67%
92,6,looser,81,165,L,95%,M,44%
93,9,perfect,81,179,L,89%,M,50%
95,4,perfect,74,170,M,94%,L,38%
96,8,tighter,74,165,M,69%,S,61%
97,9,tighter,86,182,L,78%,M,55%
98,6,looser,81,169,L,88%,M,50%
99,4,perfect,77,168,M,88%,L,43%
100,0,tighter,79,176,M,85%,L,40%
102,6,looser,75,169,L,60%,M,64%
104,9,perfect,80,173,L,74%,M,66%
105,3,perfect,82,177,L,90%,M,50%
108,1,tighter,74,168,M,80%,S,58%
109,9,looser,77,175,L,59%,M,40%
110,5,tighter,78,171,M,95%,S,39%
113,3,perfect,92,181,XL,81%,L,59%
114,2,looser,80,175,L,89%,XL,51%
116,1,tighter,100,187,XL,78%,L,60%
117,0,looser,91,176,XL,96%,L,38%
118,7,looser,85,173,XL,70%,L,68%
119,0,perfect,80,172,L,70%,M,65%
120,9,perfect,100,182,XL,94%,XXL,45%
121,8,tighter,75,161,M,65%,S,63%
122,0,perfect,81,174,L,80%,M,55%
123,6,looser,73,170,M,77%,L,61%
124,9,tighter,67,159,S,91%,M,48%
125,4,tighter,86,183,L,80%,M,50%
126,0,tighter,90,180,L,90%,M,45%
127,0,perfect,80,171,M,67%,L,65%
128,4,looser,88,179,XL,87%,L,44%
129,8,looser,84,176,XL,68%,L,62%
131,3,tighter,86,171,M,83%,L,57%
132,6,perfect,74,167,M,96%,L,42%
134,6,looser,80,173,L,92%,XL,47%
135,6,tighter,67,162,S,89%,M,50%
136,9,perfect,94,180,XL,87%,L,52%
137,8,looser,78,173,L,92%,M,39%
138,8,perfect,80,173,L,69%,M,60%
140,8,tighter,82,173,M,89%,L,41%
141,5,looser,76,174,L,90%,M,43%
142,8,perfect,78,168,M,3%,L,6%
146,3,perfect,82,179,L,92%,M,48%
147,5,tighter,90,181,L,91%,M,42%
149,9,tighter,71,168,S,69%,M,64%
151,0,looser,80,171,L,93%,XL,42%
152,4,perfect,66,165,M,67%,S,63%
153,9,looser,88,179,XL,67%,L,45%
156,1,looser,89,176,XL,88%,L,50%
160,8,perfect,83,165,L,68%,M,62%
161,6,looser,79,163,L,76%,M,62%
162,6,perfect,76,174,M,84%,L,56%
163,5,looser,89,184,XL,93%,L,41%
164,3,perfect,91,170,L,86%,XL,54%
165,4,tighter,86,170,M,83%,L,48%
166,3,looser,80,165,L,92%,M,47%
167,4,tighter,73,168,M,73%,S,57%
169,8,looser,77,166,L,79%,M,51%
170,7,looser,90,177,XL,90%,L,47%
171,0,looser,76,173,L,89%,M,46%
173,9,tighter,76,173,M,93%,S,46%
174,8,perfect,90,182,XL,68%,L,62%
176,3,tighter,75,169,M,86%,S,55%
178,2,looser,86,173,XL,76%,L,65%
179,5,looser,73,164,M,81%,L,52%
181,5,looser,81,173,L,88%,XL,46%
182,4,perfect,94,176,XL,74%,L,56%
183,9,perfect,74,168,M,95%,L,43%
184,7,perfect,88,169,L,95%,XL,42%
185,4,perfect,90,182,XL,68%,L,62%
186,7,perfect,76,173,M,85%,L,53%
187,5,looser,90,177,XL,90%,L,43%
191,4,perfect,105,194,XL,77%,L,27%
192,8,perfect,103,184,XL,78%,XXL,52%
193,6,tighter,91,177,L,78%,M,60%
194,4,looser,98,184,XL,85%,L,29%
195,1,perfect,100,184,XL,95%,L,39%
196,5,perfect,93,183,XL,81%,L,52%
197,3,perfect,81,170,L,73%,M,67%
198,3,tighter,104,192,XL,96%,L,42%
199,7,perfect,76,168,M,92%,L,45%
200,5,looser,84,180,XL,75%,L,58%
201,7,looser,88,180,XL,89%,L,49%
202,0,tighter,96,183,L,82%,XL,53%
203,8,perfect,100,190,XL,80%,XXL,50%
204,5,perfect,71,163,M,89%,S,45%
206,9,perfect,72,161,M,90%,S,49%
208,9,perfect,78,167,M,87%,L,53%
209,2,perfect,87,180,L,86%,XL,55%
210,3,perfect,84,171,L,88%,M,52%
211,9,perfect,78,174,M,74%,L,66%
212,2,looser,87,178,XL,85%,L,55%
213,5,looser,93,183,XL,95%,L,37%
214,5,perfect,92,179,XL,72%,L,61%
217,1,looser,79,171,L,71%,M,40%
218,6,perfect,79,170,M,78%,L,62%
219,6,looser,95,182,XL,95%,L,39%
220,7,looser,75,164,M,71%,L,67%
221,6,looser,88,173,XL,82%,L,58%
222,1,perfect,74,169,M,95%,L,40%
223,0,perfect,79,169,M,78%,L,57%
224,0,perfect,78,172,M,77%,L,58%
226,5,tighter,92,178,L,92%,M,41%
227,0,looser,71,164,M,90%,L,45%
228,5,looser,76,172,L,88%,M,46%
229,8,looser,61,161,S,67%,M,63%
230,7,looser,98,182,XL,90%,L,35%
231,7,perfect,70,169,M,93%,S,44%
232,9,looser,90,182,XL,95%,XXL,43%
234,8,tighter,87,181,L,78%,M,52%
235,3,looser,79,171,L,95%,M,44%
236,6,perfect,89,179,L,79%,XL,61%
238,0,tighter,79,172,M,96%,S,39%
241,6,tighter,77,169,M,92%,S,47%
242,5,perfect,77,169,M,87%,L,46%
243,6,perfect,75,170,M,93%,L,46%
244,6,tighter,73,175,M,82%,S,57%
246,7,tighter,70,166,S,78%,M,61%
247,7,tighter,77,165,M,87%,S,52%
248,9,looser,76,171,L,87%,M,53%
249,7,tighter,104,187,XL,88%,L,50%
250,9,looser,93,181,XL,89%,XXL,50%
251,4,tighter,77,172,M,94%,S,38%
252,9,perfect,89,173,L,89%,XL,51%
254,0,tighter,89,181,L,88%,M,47%
255,3,perfect,88,175,L,89%,XL,51%
257,2,looser,85,180,XL,81%,L,59%
259,1,perfect,94,180,XL,81%,L,54%
261,9,perfect,70,165,M,89%,S,51%
262,6,looser,81,172,L,90%,XL,49%
263,6,tighter,92,180,L,84%,M,54%
264,0,perfect,104,188,XXL,68%,XL,66%
265,5,perfect,83,176,L,91%,M,43%
266,2,tighter,81,164,M,95%,S,44%
267,0,looser,89,173,XL,90%,L,45%
268,5,looser,91,180,XL,93%,L,40%
270,8,tighter,85,173,M,79%,L,51%
272,2,looser,99,184,XL,81%,L,32%
273,3,looser,96,180,XL,78%,XXL,63%
274,9,tighter,90,183,L,93%,M,41%
275,8,perfect,84,171,L,84%,M,46%
276,1,looser,88,183,XL,90%,L,44%
277,4,tighter,68,159,S,88%,M,42%
278,6,perfect,75,168,M,94%,L,44%
280,3,tighter,80,175,M,94%,L,45%
281,3,tighter,87,179,L,78%,M,62%
282,9,looser,88,174,XL,89%,L,51%
284,3,looser,69,168,M,92%,L,47%
285,7,perfect,72,169,M,96%,S,41%
286,5,perfect,85,172,L,92%,M,42%
287,2,tighter,77,179,M,96%,L,43%
289,2,looser,97,179,XL,94%,L,39%
290,7,looser,75,165,L,69%,M,67%
291,3,perfect,107,189,XXL,82%,XL,59%
294,6,tighter,86,177,M,78%,L,61%
295,5,tighter,76,163,M,77%,S,56%
296,4,perfect,87,172,L,94%,XL,38%
297,5,tighter,82,171,M,94%,L,40%
299,4,tighter,89,181,L,88%,M,43%
301,9,tighter,88,177,L,79%,M,62%
302,3,perfect,85,173,L,93%,M,46%
305,7,tighter,71,165,S,76%,M,62%
306,9,perfect,89,178,L,81%,XL,59%
